"Feature","Data_Type","Category","Sub_Category","TCGA-23-1023","TCGA-23-1026","TCGA-23-1027","TCGA-23-1029","TCGA-23-1109","TCGA-23-1111","TCGA-23-1114","TCGA-23-1120","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2077","TCGA-23-2078","TCGA-23-2081","TCGA-23-2084","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1324","TCGA-25-1326","TCGA-25-1328","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-2042","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2409","TCGA-3P-A9WA","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1993","TCGA-57-1994","TCGA-59-A5PD","TCGA-5X-AA5U","TCGA-OY-A56P","TCGA-OY-A56Q","TCGA-WR-A838"
"GO_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS","num","Molecular","ssGSEA",-1386.68953,-612.91404,-936.94317,-375.19998,-1703.23422,-1613.01954,-1579.45819,-630.30199,-679.05211,-314.03292,-767.60566,-1570.61293,-923.74989,499.69058,586.90861,-778.02778,-333.41151,-1326.74216,-260.68715,-811.83513,-2492.53434,-1190.3234,924.68494,-1462.84067,-157.49967,-930.53827,-1249.86712,-862.3432,-324.94988,-2383.76189,-836.45542,-1415.66409,-913.28678,-2370.10395,404.01599,-1786.06895,-408.11961,169.05716,-763.8814,-586.92634,-1273.50952,-1304.46647,-1798.35331,-919.36907,-339.37143,-533.53449,-790.33392,-1629.33171,-1150.90878,-279.81456,-647.46035,503.10078,-1680.84095,-91.75005,305.84336,-50.96794,-1156.2855,-761.39045,-1280.17926,563.49582,-703.83687,-746.9078,-686.71559,-184.29366
"GO_INOSITOL_PHOSPHATE_METABOLIC_PROCESS","num","Molecular","ssGSEA",485.4194,-678.4304,656.9988,482.0923,-1083.0354,329.4921,-2288.8387,-1684.2061,-2318.6857,118.2349,-618.286,-2083.8744,-462.7145,-1017.8013,-1647.705,-802.3792,-601.0896,-765.5188,-2902.8295,-657.8624,-130.1233,1121.9862,-737.7703,-2233.5124,-1335.6409,-185.6988,-1426.0173,-1514.637,-1131.8934,1686.046,1050.6645,752.9541,492.7355,1497.2065,-2821.5537,1107.0022,752.3223,-1987.2255,-2086.8441,427.5816,-1175.9203,-1546.5124,1485.0643,-1615.4732,-557.2508,-1668.3301,-1982.7281,-762.6792,766.9544,-372.6498,1109.0383,-340.9823,-505.6392,-1656.4515,-3412.7695,-2169.6023,380.2463,1894.9491,-1774.4307,-695.9714,-2424.8109,-795.1848,-172.2755,-2137.6255
"GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS","num","Molecular","ssGSEA",-1008.45527,150.20034,235.33202,-439.92347,-3825.68192,-2065.86033,-2724.97795,-2786.86119,-1802.67049,-58.89486,-964.5532,-1299.91537,-3383.66202,-2508.03197,-23.57978,-93.46382,-1930.20446,-541.3655,415.72348,-1924.2162,-2478.42395,-879.80505,27.12233,-3882.69934,403.99596,-105.34116,-1728.95293,-1062.61176,1503.42668,-1864.43187,-2032.35827,174.65024,409.83204,-2540.34298,-784.53774,543.27286,-370.29143,-750.40011,-2498.63135,-657.54264,-801.85221,-3473.16336,-1427.97291,-880.30864,206.83593,-719.40302,-1110.85585,1966.69191,-1752.25666,1211.9144,862.70995,779.64017,-408.07894,-368.4722,1895.57404,-1114.19616,-2398.64015,-45.31795,-1996.60569,-271.37401,-2929.12402,-2762.87055,-1806.68194,138.82337
"GO_DICARBOXYLIC_ACID_CATABOLIC_PROCESS","num","Molecular","ssGSEA",-140.46215,-2866.31443,-1798.58294,1785.36278,-3481.75953,-586.81929,-4386.83648,-4663.1302,-2565.79078,2356.26572,-3666.247,-3261.20944,-1718.43903,-1717.26253,261.57594,498.879,-958.44555,112.08194,123.81434,-1021.77075,-609.52352,-1819.93462,224.29779,-2512.60508,847.17127,-1059.19686,-1917.76581,835.2777,-478.30462,-2827.26564,-1085.15983,2708.88729,3236.12501,1005.43986,1716.19179,694.03304,4530.35532,-1488.15737,-1812.0343,1393.1115,-776.73101,-1781.52299,490.0126,-70.57179,432.60328,-1673.60546,3003.16215,1010.80205,-1035.23942,1386.58147,1439.06772,2902.6188,2313.84849,-469.67121,189.71254,-1743.20141,-23.09315,2382.42478,-3926.75485,-2050.64021,-3530.60129,-4725.89662,1263.18532,-320.93359
"GO_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","num","Molecular","ssGSEA",-4137.16435,-1985.62018,-670.25114,252.04244,-965.16259,-1999.76265,-4519.88006,-1502.66028,-365.03645,-339.32899,-234.54844,-3281.46178,-2097.29451,-4351.13619,1185.47605,-3949.00865,-881.86895,2787.20412,-140.12658,680.5792,-208.8605,2170.73608,-4474.78582,-3260.83269,-709.13902,1504.0825,-894.29305,276.59139,3519.73366,3022.85321,-1379.99477,3928.98137,2905.13315,-303.15956,-2820.24555,3247.48664,-580.71728,-1719.08867,-1249.15515,-3419.20084,-1784.48267,-3711.58565,12.57743,-2013.85259,1552.23238,344.29365,-895.53642,-373.40878,269.52823,-1235.60163,1935.39667,-877.04847,-3643.18596,-240.57485,2692.19393,971.47528,28.46236,-262.57002,-3237.16776,5039.90637,-1054.57209,-2638.31442,933.24908,1154.04017
"GO_LINOLEIC_ACID_METABOLIC_PROCESS","num","Molecular","ssGSEA",1820.94417,-2966.23227,-572.75524,-599.46358,2370.14849,-1428.84011,-999.61082,-413.02793,1075.46175,-1538.68027,-1015.9088,1055.87865,-3937.18385,-3813.14007,-605.33641,-2206.92942,-46.61978,-3419.50206,1747.52542,-1208.06603,-4642.49342,-128.15864,783.69519,-2901.57853,-3868.42825,-331.44025,1085.1343,-2932.21556,1712.05187,-2927.96711,-3190.98925,2634.33825,-2337.49154,1076.04813,-591.40943,-367.49175,-22.81552,-2811.82558,-2975.78849,2638.87993,-2913.35429,-2912.88017,339.9723,2102.19395,205.84483,-663.02348,1468.48635,-680.53806,166.75529,2213.95422,-263.18056,468.61065,-2097.42373,1222.06941,-3238.62819,337.82755,290.92784,2382.33171,-1791.59647,608.62231,-4393.93838,-3029.99926,-2467.96909,-19.9018
"GO_ENGULFMENT_OF_APOPTOTIC_CELL","num","Molecular","ssGSEA",-434.0182,928.93145,256.92507,-3375.83524,609.38734,-637.34073,-2503.0636,-2962.61796,-4129.3201,686.18063,-2358.14864,-1124.74892,1889.56736,282.70473,-1576.60078,-1866.01326,-2519.64606,-1828.18851,-2886.03217,-348.26743,-1144.98469,-2275.94823,-3507.14678,2436.06217,-2307.8361,444.14852,-1730.42553,-599.81093,-464.98677,2571.74969,1091.03611,4119.41735,1556.51203,4081.7159,-1577.62138,494.56926,-4254.85625,-1836.56864,-1670.04323,1949.45549,-970.7328,-1679.96343,3276.34082,1329.34529,329.64685,-2374.71993,-1111.1132,-777.33301,347.90776,-1232.98517,2226.82626,497.93645,2799.91322,-5257.94947,-3074.14633,-4122.07412,2160.98795,-4512.96345,79.70846,-3588.77507,-3104.52233,-1360.34832,-3036.11943,-5725.97175
"GO_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY","num","Molecular","ssGSEA",-721.95091,-448.06721,-1234.80949,-152.65035,-1627.01102,-2017.26376,-424.76662,-847.34217,1407.30928,-1773.74211,-1110.9367,-2499.02321,-464.70571,219.05418,-146.20478,-1037.30786,-486.79711,-1248.35896,-1407.30022,-1141.17326,-1061.98972,-686.1556,-578.553,37.8928,-836.84683,613.55267,-1324.15557,-2309.67696,-239.09426,-1567.0557,-696.82511,-175.39179,-386.02362,82.85453,-1460.96265,-713.3945,-940.2696,-691.03673,-945.44967,-651.44819,-1182.94279,-1505.08009,550.7956,-375.23548,-1643.24897,-2186.53223,-1506.04288,-1822.93175,-1507.19485,-568.25807,961.05576,1771.91297,-2176.06334,-536.29521,-693.57834,-361.9091,-582.3903,-1365.93255,-799.58507,-14.82159,-1716.49352,-2097.87502,-1522.85003,-2604.35282
"GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","num","Molecular","ssGSEA",-700.833331,-572.671192,-1105.89095,-1340.43398,-1951.003684,-539.337797,-1504.542301,-2204.685062,-1364.405003,-1078.81125,-1363.372488,-923.101754,-1291.996134,-140.569784,-408.213946,-1474.143787,-1088.898853,-1305.201504,-440.954796,-1293.12463,-2533.384514,-1933.260269,-377.160013,-1464.251612,-1279.680112,-960.025695,-765.426953,-1640.865529,-472.125592,-1980.94881,-1446.725587,-1300.44403,-569.304592,-1109.944816,-392.489452,-1171.976015,-423.155924,-716.961596,-758.961031,62.627773,-1816.960459,-1910.577406,-1481.532157,-491.67426,-1099.250422,-746.248909,-1707.89973,-1078.743891,-1332.52789,-214.978849,-250.605597,-58.243757,-1028.544791,-623.385074,-121.572349,-5.109314,-1234.627512,-1585.875844,-1983.094019,-256.659179,-1056.23633,-1069.483707,-1582.875461,-1500.833894
"GO_REVERSE_CHOLESTEROL_TRANSPORT","num","Molecular","ssGSEA",589.540745,-887.080315,-84.032524,-3449.581548,-1439.896597,256.465236,-2682.067876,-2314.597533,-2688.60391,-4199.661254,-576.628343,-6.67347,-2013.489561,-2887.398982,-1985.815581,-366.43817,-583.474995,-1814.544382,-3302.006471,-4059.44718,-3724.088934,-1889.869305,-1473.574935,-1946.683219,-2715.448445,-569.073037,-2611.627894,-5700.565937,-911.913924,-1391.259405,-1075.128597,-87.847944,-1631.765062,-522.248472,-2858.641399,-1527.785317,-2393.077034,-5728.821702,-6186.510007,-531.352523,837.127895,-5195.919385,3.888597,-3885.806202,-590.883127,-5594.608665,-1608.768837,-2500.122412,1928.815043,-3460.291077,1531.679539,-1549.390418,-863.298671,-2098.419872,-4875.491037,1371.688815,-1097.454283,-779.003506,-4667.812819,-875.396781,-1796.177083,-2165.373933,-2083.823944,-4639.914515
"GO_REGULATION_OF_MULTI_ORGANISM_PROCESS","num","Molecular","ssGSEA",-1650.413896,-144.326645,-1314.088082,-850.060555,-1471.1797,-1635.051872,-884.686736,-2630.862057,-506.352678,-1731.606501,-2329.144463,-1168.808172,-2575.240769,-799.352198,-1045.571243,-883.016138,-730.030049,-517.369994,-1646.1854,-3073.678863,-2073.984775,-636.461701,-748.113873,-902.821947,-879.246072,-1170.107812,-1063.131846,-3472.547834,-376.422784,-2119.733706,-468.822913,4.380705,-1501.370853,-1289.087706,-1792.456432,-1458.306608,-1877.882419,-1226.306381,-3016.559791,-449.309102,-2065.295079,-3094.635939,-782.521668,-2506.393846,-1238.448368,-2662.196745,-681.181555,-821.537678,-345.900486,-1091.653816,226.998093,-3.740117,-1428.439874,-1857.057272,-2611.471499,-470.389024,-1810.788975,-557.917306,-331.599565,-2060.456189,-3947.761748,-2560.518703,-2085.615815,-1784.678877
"GO_NEGATIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS","num","Molecular","ssGSEA",1148.18668,2903.52265,-122.56448,-744.06196,-621.80999,180.6731,-2532.43898,-1795.52538,-1994.82781,-1094.194,-4380.72827,-63.06442,-2642.40886,-1155.28871,-169.01129,887.94221,-3241.63041,-239.25716,-346.39239,-3088.38757,24.75874,-3081.86637,-195.59041,923.92557,-1465.39175,-991.96561,-911.85702,-3649.83876,-521.34,-2714.15479,-1898.74298,-77.92967,-274.80318,-248.77535,-3236.0694,-326.42843,-1261.62655,-2607.23943,-2486.85168,-1189.5814,-1210.41728,-4418.68425,-1321.07994,-1157.02836,-1472.86783,-3574.28154,1713.30748,-1020.73831,2507.40902,1277.33454,989.15171,-1442.55951,800.88296,-1520.13383,-3180.07312,1369.08907,-3205.17277,550.93078,269.27439,-3822.54072,-4170.61016,-2281.43778,-2411.67268,-450.69044
"GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS","num","Molecular","ssGSEA",-2882.23268,-615.88673,-909.13714,-616.91567,-1095.04542,-2257.68591,365.75334,-2308.4748,1177.54505,-1418.47096,-560.22642,-1114.06036,-2342.65915,926.28823,-1101.60864,-1078.35888,759.19679,339.25567,-1273.87135,-3475.93136,-2900.79943,1143.53076,-1231.85327,-926.47136,75.47553,-881.20644,-1249.77404,-2433.78325,558.4902,-500.74188,346.90308,972.57032,-1856.95822,-1091.63944,-306.45671,-1191.56781,-1968.17468,-31.93455,-2589.76207,593.22018,-1954.5831,-1377.14345,109.87843,-2454.49898,300.68026,-642.36583,-468.60945,-752.22646,391.1311,-1011.47508,764.42466,967.2838,-1259.41226,-2334.46215,-1275.01875,-759.98386,-441.27456,-519.82964,-567.63245,-161.93276,-4277.44973,-2204.87459,-1790.37889,-1612.59438
"GO_REGULATION_OF_SYMBIOTIC_PROCESS","num","Molecular","ssGSEA",166.1141,1593.53,654.3557,1281.604,-1850.282,-817.7554,-3096.692,109.6582,577.1058,1405.222,-2451.705,-1265.805,-2201.626,-1306.795,1532.103,-805.6258,771.3567,-502.6797,-2221.374,-2141.646,-2506.773,-3218.629,1621.604,-305.8902,-441.0428,871.7982,-1634.312,-1669.42,-2070.131,-3043.838,-1887.053,257.157,-783.273,-1383.167,-0.01948007,-309.7027,-670.5107,-1515.736,-3485.567,477.8159,-2138.465,-3261.221,-1777.236,613.9401,-289.1251,-1983.983,868.3591,-1993.736,-148.233,-430.4305,2397.224,1355.01,-581.9974,-1172.625,-1711.998,257.5497,-1848.675,-562.3023,-1736.489,-2872.909,-3163.957,-2029.922,-3620.121,-2202.66
"GO_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION","num","Molecular","ssGSEA",-2736.04431,1270.27577,394.06121,1111.12575,-993.69331,-4817.47964,-1321.40738,134.22469,1962.25048,2454.70132,-3303.783,-966.54661,-1639.05214,74.31393,2101.01921,2398.03404,-3293.09266,-5112.76169,-2365.21752,-876.37776,-1367.20416,-1987.36224,-2934.8987,863.55554,3364.28652,284.28433,111.43691,-1711.02501,1454.62882,-4553.68793,-993.12079,-1162.87677,2106.91704,-776.4496,-604.18233,-2637.51265,-2701.06043,-2045.27997,-1602.15807,-661.54614,1656.72154,-1487.19527,-2274.3784,1356.31296,-2819.54446,783.70298,-1138.09622,-5013.53443,2343.01815,1210.01604,-154.44215,1178.61963,-1103.38457,-917.83673,-429.43852,-2731.18865,-510.77561,-925.02445,1120.53257,886.20193,-41.76408,-1994.42701,-2086.02302,-1786.4388
"GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION","num","Molecular","ssGSEA",-1525.272724,-1024.135584,-1714.83243,2373.812339,-2658.198018,-1253.205558,3810.556271,-1998.011248,2126.98802,656.074621,-4842.020952,-1565.824136,-1906.638056,321.038092,-2080.540037,934.404913,-2703.516029,-2434.802132,2014.749978,-5.053755,233.375556,-5392.11519,4698.281148,4028.469165,-401.979524,-1186.328377,3152.591012,-685.645862,-3187.529414,382.619773,-2130.429653,-3455.874083,-1959.829143,-2031.374762,3609.497194,-3774.569972,146.192479,2710.686902,3159.855507,-2414.407779,3661.034463,2642.984078,-3095.735356,-1409.982515,827.432212,2941.21494,-2497.065051,-6012.026944,289.609848,2310.071353,1054.249463,-2765.842601,-2835.370775,400.035611,-1282.093367,1074.413738,623.866894,1772.548716,96.999797,-1284.799822,3981.200047,4234.850097,3569.524086,3489.616926
"GO_PROTEIN_CONTAINING_COMPLEX_SUBUNIT_ORGANIZATION","num","Molecular","ssGSEA",-744.475342,571.844395,361.014259,-1317.538088,-617.055391,-1044.371927,-2202.98875,-1295.986316,-764.902028,-1327.146949,-973.145048,-1150.533418,-1040.880587,-1059.247632,251.057026,-1190.293017,-1353.386024,-933.685966,-1090.792144,-653.455162,-1839.33264,-2322.854214,-506.247343,-1446.75629,-730.933195,-1597.55593,-1702.785749,-1211.172135,-1081.536218,-1847.257584,-1482.513076,-989.655419,-1036.033548,-2523.636385,-136.260753,-817.517195,-1226.345288,-869.52398,-678.517007,-915.922176,-1819.543659,-1154.607505,-1973.785882,-1061.928416,-828.40433,472.407065,-4.201671,-903.50747,-1155.101659,-1062.840093,99.41159,-161.308747,-1021.067895,-961.493243,560.84371,-205.719749,-1281.974685,-1431.044754,-2541.336706,-579.83578,-1583.213289,-1305.859184,-1574.110818,-785.742117
"GO_REGULATION_OF_CAMP_MEDIATED_SIGNALING","num","Molecular","ssGSEA",62.76389,-3062.12263,-2778.61492,-2425.87064,-810.5688,-1305.61771,981.34473,-2674.4174,-1608.18861,-3457.11813,-184.38531,-2081.88351,31.49081,-180.42534,-3925.7137,-1710.18374,-2228.51999,-3795.47598,-1851.72087,-2290.25841,-1504.18593,-650.4559,126.80991,-208.14816,-1595.43464,-3267.01842,-1156.78688,362.93697,-1133.12785,855.30441,919.86981,1342.87913,-1148.07585,1684.04522,-1356.59694,-2084.68602,850.55714,1303.13936,-1530.08886,1550.776,-655.20438,1042.93381,2532.12675,-3035.50018,-1918.17834,-721.34253,-2060.14675,-1357.48764,-2046.59039,-2453.2918,-348.80675,-327.26586,-777.86798,-2784.35997,-2470.69589,-947.23499,295.9601,798.1009,-589.99136,-2630.36623,-425.10843,-97.98077,14.69647,-1131.85966
"GO_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING","num","Molecular","ssGSEA",-256.62991,-3675.72728,-4200.85937,-2849.73397,-2234.44679,-1086.72551,-2992.13904,-3506.89244,-2963.68819,-4473.37318,292.87786,-5689.37273,-1856.11383,-3126.02521,-5220.59896,-3159.754,-5096.34,-5073.4475,-2909.57007,-4766.37386,-2971.74003,-3284.05283,-2453.6297,-707.90209,-2656.42147,-3248.75689,-2145.74145,-1296.7495,-4039.76194,1486.80931,454.72573,-1198.31936,-2816.82291,-1127.51682,-6127.35671,-4990.79164,-1996.25835,-798.38422,-1603.80133,1376.03548,-2143.84299,-60.15238,653.81297,-3330.09104,-4197.86823,-610.19134,-3956.19511,-2465.0871,-3099.57371,-3296.29172,-2181.25809,-2078.83193,-2842.94202,-2408.74734,-5148.34205,-3911.9655,-704.88883,-1337.05655,-3805.87829,-3264.28991,-2294.03518,526.44828,1253.75313,-1216.48954
"GO_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING","num","Molecular","ssGSEA",1254.32031,-2252.64237,-1257.75251,-2775.9929,-594.68548,-1512.19342,2463.4655,-1909.2873,314.9189,-2279.90594,-1544.14375,66.04561,1609.5482,1289.04583,-3328.68756,-1351.39937,-1781.45126,-4303.40526,-722.23615,-606.37687,-1077.2161,-275.46882,1366.7702,-345.60925,-772.82947,-3172.42547,-1641.86393,2415.80912,-473.5999,416.32508,485.68435,2946.19341,-1022.62228,3876.83144,1341.51162,-773.81302,847.21174,2644.5595,-1070.73419,2487.96155,-716.37654,630.40997,3178.22007,-2273.44642,-1934.56764,-763.07386,-1022.35253,-3066.02666,-1285.7576,-2202.8417,2092.52372,210.36972,-970.61038,-3707.5344,-210.0424,-269.11822,1129.81283,1623.44406,1583.48733,-2406.61646,677.86656,-1203.87328,-716.31348,-1389.9182
"GO_CELLULAR_COMPONENT_MAINTENANCE","num","Molecular","ssGSEA",-503.83302,-490.46333,-304.97449,-1385.42422,90.28387,-865.6059,2052.2526,-2345.52613,-507.32943,-1448.78882,1096.83045,548.41967,-2028.87896,-739.75993,492.18065,-494.76843,-1890.72733,1661.30693,-2363.34059,-1602.49644,-324.92356,1653.48558,-1940.14758,135.11966,-743.20404,1477.548,-2095.27197,-1110.64789,-557.58744,2167.98389,1424.84111,1354.76972,2275.81944,976.50062,315.59745,-153.06059,-1282.25459,-387.41643,-319.86442,-475.65003,-325.36802,-534.60772,1739.30507,-1047.9292,-420.22569,-43.29975,-1534.31039,-1068.37498,148.78073,167.21948,-1812.50861,1675.79754,-1498.88294,-820.98756,-1563.71315,-1163.12784,1724.29174,1290.27432,-3044.79705,355.54714,1656.7907,1011.05634,-1522.15527,-724.02224
"GO_HISTONE_H3_ACETYLATION","num","Molecular","ssGSEA",-1680.601536,-637.4869,-86.148185,-549.315215,1446.910607,-1961.770523,163.256528,173.034236,170.550856,-66.883551,-1529.587729,-458.552552,2.403659,-554.58666,-708.801778,-1411.80095,-1141.419245,867.65344,903.703679,-54.968708,376.544036,-2252.882273,556.956268,-53.880798,-1497.815546,-1998.54294,-877.60311,2024.845079,-3150.027427,-15.555322,-586.160314,-1405.801287,-1430.27507,-3315.842633,2323.099495,-488.704445,-2490.923845,700.147934,999.573738,-1232.89066,179.18655,973.895543,-2834.382208,192.330378,-1511.770452,2883.792417,-1061.238488,-2489.666077,-465.735613,-408.384654,-749.953216,-771.961479,-989.697346,505.666902,1027.435768,-795.598436,-59.735835,-789.582543,231.091603,1688.560907,1801.059747,1280.288604,-151.974154,838.260302
"GO_HISTONE_H4_ACETYLATION","num","Molecular","ssGSEA",-2356.944899,-1501.472305,-586.846543,59.811137,100.593492,-1771.597474,574.386018,-235.594893,1385.184793,-7.73495,924.101812,-43.693058,11.01237,366.566597,-1.941083,511.401674,-2820.357333,-1136.506547,-356.670142,-594.382674,-806.150734,-2616.694222,484.082382,1885.881849,-381.668434,-609.259786,297.650658,1982.374016,-2901.751128,-1651.179148,-85.732562,-1999.512482,-693.085069,-1839.061346,2632.00476,-1951.326265,216.742347,-93.701085,1286.774179,-223.485056,1028.481012,3262.814587,-2478.591179,964.555607,-868.558843,3278.924969,-2327.364107,-2154.246654,-915.681335,-204.715867,-1604.302997,-537.421451,-2807.219824,1226.280566,1320.269337,975.285131,-1441.041692,1335.01495,783.109153,964.073409,2146.331354,2362.031871,755.088172,1846.409256
"GO_HISTONE_H2A_ACETYLATION","num","Molecular","ssGSEA",-3881.51591,-3803.80089,-2027.84974,1164.40767,791.03285,-1275.44669,-1156.77112,-413.28674,633.48181,-3055.07128,2308.86477,290.63972,-686.46744,-981.11582,2500.98611,1069.44659,-4200.27211,-896.36262,2398.66239,62.04739,-2831.10108,-3737.84556,-995.91505,-134.93149,702.95569,-1968.05771,111.13927,2489.13729,-1357.43142,-3783.07971,-458.4333,-2924.23652,-2461.92705,-5212.66574,3640.74763,-3143.68318,1655.32264,-176.97921,-668.70375,-2396.44601,1442.57914,3675.96331,-6195.79855,-273.34706,-3734.43822,3649.03347,-3387.44725,296.28167,-1646.35278,-2961.77396,-3539.6632,-2253.71248,-4728.56421,-975.33169,3450.49339,-954.31718,-2986.97167,2212.06289,-874.61591,1254.58465,1077.99516,2811.50416,-882.89176,3373.09752
"GO_HISTONE_H3_K9_ACETYLATION","num","Molecular","ssGSEA",-473.81133,-3688.45042,-1812.97634,-395.32516,1420.58143,-382.04885,1518.34417,3533.32954,1546.85389,-3245.55058,-2971.66243,69.12415,749.91534,-2994.97385,-1055.1634,-2145.39395,-2255.97748,1280.50095,-1378.00223,1373.65164,2918.09871,103.70653,-583.13866,1230.60909,-2760.10971,-2155.62334,1160.57796,-896.26732,-606.29701,-1218.24256,2347.15012,-2964.66138,-259.38597,-3022.21652,2369.58064,-2386.16262,523.15767,-3403.44791,3149.95377,-2512.15215,-503.49736,3100.34165,-4758.85287,-743.59832,-2673.28534,-1040.66968,1254.41489,-3696.3896,-4827.3983,-742.88949,-1180.22963,1463.60538,-517.36315,14.06936,2939.86415,-4822.23948,-539.96913,310.84881,943.49688,1346.14935,2992.62463,4650.39039,-1656.96866,-118.71144
"GO_HISTONE_H4_K16_ACETYLATION","num","Molecular","ssGSEA",-5543.76942,-3924.46492,-1387.00239,3015.96021,-1090.94691,-2050.95075,2268.06737,287.56126,2707.39616,148.14819,2361.97476,-2468.82058,-113.54175,3088.52652,2601.26296,-351.94662,-2594.71818,-3676.27671,-1262.622,-838.17026,20.65988,-748.61472,1277.81111,1316.63986,658.81791,1144.48533,2816.25631,2315.78923,-4529.77068,-2353.60519,2346.01263,-2406.23444,-2197.7961,-3340.75838,3429.00909,-2690.31049,1504.28944,-4277.09337,1764.02594,266.43336,947.0924,3471.6815,-2770.48508,-1606.86849,-1756.34035,3386.07373,605.9158,-4865.09569,-2395.05649,1513.03248,-4323.17634,3483.24435,-3773.2077,2172.74014,-383.08888,2383.53901,-3299.92137,3852.94876,-286.52374,1463.99087,3457.26501,2993.36403,-664.18643,2923.03722
"GO_MODULATION_BY_SYMBIONT_OF_HOST_PROCESS","num","Molecular","ssGSEA",-803.57821,-1114.71923,-2097.99234,448.10478,-1895.28112,-2322.45231,-1433.34662,-1603.38637,-459.26657,-625.37703,646.33037,-1547.32037,-1113.83373,-1079.23077,-581.92513,-972.04573,-2101.85184,-1246.23959,-2318.63678,-2702.24453,-2672.17516,-919.23426,1042.27919,-2538.00089,969.90689,-35.53655,-1410.1983,-67.68522,-274.90504,-2355.7702,-243.30062,-966.14267,66.20908,-813.96325,1352.88116,1916.01861,-847.20414,-876.65666,-1065.42079,-13.70265,-1987.38999,-379.76139,-1433.66463,-1359.35593,-147.70778,-1727.92372,-3075.4868,-3095.79157,-1656.33755,-837.36427,148.43735,392.82099,-1210.95126,-1076.56635,159.25755,-4007.04882,-1912.13337,2036.95546,-1794.75409,-1025.82284,-1808.9048,-687.38104,-903.94356,-533.82015
"GO_REGULATION_OF_DNA_METHYLATION","num","Molecular","ssGSEA",-2333.6464,-2151.627,-1839.0017,863.1215,-834.938,-5040.9128,-2837.5504,-1890.8108,-1902.2908,-2497.9133,-828.3257,-1109.6449,-2667.6653,-2747.9831,1206.3883,-684.4559,-1806.9112,-371.942,-2919.411,-3619.4747,-3832.7859,532.5005,1447.7889,-975.066,-995.6186,133.1023,-3154.2829,-3711.8606,-547.393,-2109.0948,-724.867,-3226.5737,-2474.2805,-4389.7488,1427.832,-2968.0526,-1634.537,-3246.7187,-958.3419,-1485.6395,-1526.9132,447.8851,-1785.5972,-140.2519,-1501.9745,-1277.7319,-302.9983,-3129.5355,-3012.2123,1195.5022,-2137.2025,-1487.3547,-3367.0007,-728.8045,2426.2206,-1267.5104,-1691.2103,-2272.4026,-1840.4825,-650.8221,-981.8207,-944.6761,-990.1322,-2636.3484
"GO_REGULATION_OF_SYSTEM_PROCESS","num","Molecular","ssGSEA",429.73627,72.13843,-1305.42718,-865.34703,-1018.08612,-1364.25436,400.32677,-2470.32311,-542.68079,-2229.25732,-426.74696,-133.35714,-521.72224,-1236.39548,-1449.47896,-1343.08994,-298.46449,-1421.7127,-2058.16763,-1486.77568,113.42222,434.1689,-1592.18657,-316.56056,-1517.73172,598.51868,-14.84398,-1836.3777,-364.4467,593.96524,-219.4937,1427.53974,658.77955,2340.68584,-1412.14664,-464.87482,-507.50677,-1322.13377,-1577.37458,365.26114,-1171.34968,-1212.32698,2417.71031,-1059.01013,-385.44602,-1164.32695,-2494.14676,-1428.36796,-681.3216,-363.14222,530.75442,322.39124,-1391.5397,-2576.59247,-2070.37784,-1418.66199,475.03016,-335.32831,-604.15539,-1923.64749,-1153.02806,-689.94464,-1242.87136,-1729.80927
