"Feature","Data_Type","Category","Sub_Category","TCGA-23-1021","TCGA-23-1022","TCGA-23-1023","TCGA-23-1024","TCGA-23-1026","TCGA-23-1027","TCGA-23-1028","TCGA-23-1029","TCGA-23-1030","TCGA-23-1031","TCGA-23-1032","TCGA-23-1109","TCGA-23-1110","TCGA-23-1111","TCGA-23-1113","TCGA-23-1114","TCGA-23-1116","TCGA-23-1117","TCGA-23-1118","TCGA-23-1119","TCGA-23-1120","TCGA-23-1121","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2072","TCGA-23-2077","TCGA-23-2078","TCGA-23-2079","TCGA-23-2081","TCGA-23-2084","TCGA-23-2641","TCGA-23-2643","TCGA-23-2645","TCGA-23-2647","TCGA-23-2649","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1324","TCGA-25-1326","TCGA-25-1328","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-1877","TCGA-25-1878","TCGA-25-2042","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2408","TCGA-25-2409","TCGA-42-2582","TCGA-42-2587","TCGA-42-2588","TCGA-42-2589","TCGA-42-2590","TCGA-42-2591","TCGA-42-2593","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1586","TCGA-57-1992","TCGA-57-1993","TCGA-57-1994"
"NOS1_GeneExp","num","Molecular","Gene Expression Microarray",0.9585,0.6225,0.32616667,0.54483333,0.53116667,0.562,0.67783333,0.88266667,0.50983333,1.25016667,0.47116667,0.44533333,0.184,0.55516667,0.51966667,0.1985,0.3015,0.127,0.3965,0.62916667,0.285,0.24583333,0.2505,0.47783333,0.35883333,0.6955,0.091,0.38383333,0.93983333,0.2765,0.29483333,0.76066667,0.67583333,0.40566667,0.2505,0.65566667,0.19683333,0.38866667,0.382,0.43383333,0.5715,-0.065,0.38066667,0.1165,0.43366667,0.29783333,0.16233333,0.3825,0.147,0.32833333,0.01766667,0.5145,0.89416667,0.37983333,0.335,0.444,0.47116667,0.8825,0.46616667,1.05216667,0.63316667,0.47166667,1.10266667,0.202,0.76516667,0.34683333,0.5475,1.32866667,0.95766667,0.2225,0.265,0.17866667,0.40666667,0.46783333,0.49166667,0.57416667,0.37333333,0.569,0.23716667,0.31366667,0.12183333,0.4995,0.1925,0.599,0.559,0.78783333,0.40816667,0.32733333,1.6945,1.00033333,0.3844
"RAB7L1_GeneExp","num","Molecular","Gene Expression Microarray",-0.75483333,0.62516667,-0.469,-0.44516667,-0.28216667,-0.13583333,0.151,-0.61333333,1.08866667,-0.023,-0.15983333,-0.75533333,-0.5485,0.1905,-0.159,-0.09566667,-0.85033333,-1.29016667,-1.25983333,-0.358,-0.4375,-1.12183333,-0.613,1.49416667,0.21816667,0.22216667,0.95716667,-0.4295,-1.01216667,-1.0875,-0.29433333,-1.49633333,-0.42516667,-0.63933333,-0.9435,-0.73866667,-0.46383333,-0.58866667,-0.50166667,1.403,1.0915,0.38166667,1.10866667,0.8965,0.89766667,0.43983333,-0.02283333,0.82116667,-0.0845,-0.43733333,-0.09633333,0.14,-0.39983333,0.6665,0.39083333,0.50133333,0.80366667,-0.15733333,-0.05416667,0.618,-0.05516667,1.2165,1.08733333,1.05866667,0.32633333,-0.12516667,-0.105,1.5045,-1.681,1.034,0.603,-0.356,0.37866667,0.093,-0.61,0.17566667,-0.17316667,-0.801,-0.1025,-0.36083333,0.0545,0.44533333,-1.47566667,-1.23466667,-0.183,0.292,-0.075,0.26233333,0.63333333,-0.18316667,0.2375
"YBX2_GeneExp","num","Molecular","Gene Expression Microarray",-0.486,1.4615,-0.725,-1.1125,-0.0325,-1.669,0.62,-1.0515,-0.8145,0.3205,-0.92,0.1925,0.3405,-0.006,0.499,1.134,0.118,1.2015,0.3385,0.819,0.444,1.004,1.092,-1.6935,-0.2545,-1.5835,0.3385,0.8875,-0.2935,0.041,-1.807,-0.38,-0.6515,0.9655,-1.3035,0.506,-1.983,-2.3895,-0.294,-0.2,-1.0045,-0.75,0.7805,0.2265,0.214,-1.1465,0.4815,0.0975,-0.554,0.7285,-1.7625,0.216,0.4775,0.1165,0.041,0.0955,-0.99,-0.061,-0.36,0.8145,-0.917,-1.6385,1.8785,0.655,-1.778,-2.23,-0.606,1.0865,0.644,-0.0985,0.6185,-1.057,0.8385,0.132,0.2525,-0.627,0.755,-0.1905,-0.9245,-0.4585,0.26,-0.4975,-0.651,-1.0915,0.835,-1.993,-0.5535,0.0525,1.7285,0.6095,0.6785
"KIAA1166_GeneExp","num","Molecular","Gene Expression Microarray",-1.115625,-1.55825,0.289875,-0.005375,-1.030625,-1.041875,-0.338375,-0.185125,-0.354,0.901625,-2.26675,0.471125,0.634125,-0.127625,-0.571875,0.11775,-0.6885,-0.061375,-0.607125,0.21175,-0.24075,0.10325,0.106625,0.587625,-0.704875,-0.70075,-0.217125,-0.71625,0.404875,-1.424375,-1.327625,-1.90525,-0.3425,0.241125,-0.866375,-0.47475,-1.06675,-0.7285,-0.9155,-0.95875,0.838625,0.219875,-0.76525,-1.39175,0.389,-0.93225,-0.99025,0.2685,0.046,-0.877,-0.209,-0.0655,-0.1575,-0.532,0.284625,-1.031875,-0.426125,0.106625,-0.58875,0.66475,-0.83375,0.888875,0.794,0.47575,-0.65975,-0.42,0.492875,-0.281625,1.23875,0.626875,-1.6935,-0.38025,0.215125,-0.478,-0.1915,0.435625,-0.9,-0.3875,0.234375,-0.200375,-0.33825,-0.79875,0.081875,-0.75375,-1.472375,-0.040125,-0.278875,0.18625,0.784875,0.210625,-0.494
"FUBP3_GeneExp","num","Molecular","Gene Expression Microarray",-1.2,-0.2605,-0.73466667,-0.76,-0.47533333,-0.2815,-1.20466667,-1.0235,-1.07616667,-1.65716667,-0.85466667,-0.43733333,-0.82616667,-0.71283333,-0.15116667,-0.39466667,-0.90866667,-1.40833333,-1.27833333,-1.47583333,-1.1885,-0.49733333,-0.40183333,-0.26683333,-0.07783333,-0.94433333,-0.82833333,-1.03133333,-1.446,-0.44316667,-1.067,-0.04216667,-0.61033333,-0.71016667,-0.18933333,-1.69616667,-0.5865,-0.5635,-0.11833333,-0.94766667,-0.59833333,-0.18816667,-0.04583333,0.29016667,-0.07633333,-0.60483333,-0.83333333,-0.6975,-0.17633333,-0.33816667,0.23216667,-0.012,-0.0985,-0.074,-0.03833333,0.89566667,-0.22583333,-0.60916667,-0.1135,-0.3335,1.434,-0.846,-1.29783333,-1.386,-0.90916667,0.58583333,-0.84233333,-0.12,-0.30833333,0.334,0.86116667,0.4855,0.0615,0.34466667,-0.1525,-0.50266667,-0.7795,-0.9935,-0.83816667,-0.6155,-0.6675,-1.42966667,-1.06866667,-0.76816667,-0.20233333,0.39466667,-0.47416667,0.1305,-0.98633333,-0.50733333,-0.42333333
"ABCG1_GeneExp","num","Molecular","Gene Expression Microarray",2.078,0.3435,1.43,0.69,0.786,0.522,0.125,0.2785,0.2605,1.124,0.269,1.2805,-0.041,1.4385,0.8025,0.313,2.7555,0.6035,1.1745,1.3355,1.4175,-0.194,0.1535,0.9655,1.9555,2.416,0.6485,1.6715,1.68,0.2065,0.276,-1.028,0.982,1.3505,-0.5405,2.694,1.0545,2.367,-0.701,0.5215,0.244,0.1365,1.0675,-0.0055,1.155,-0.171,0.5045,0.455,-0.4225,2.901,1.363,2.2845,1.0275,1.9165,1.266,1.606,0.7805,1.0265,-1.643,-1.353,1.153,1.047,-0.453,1.055,1.134,1.288,-0.0675,2.7065,0.4305,1.735,0.171,1.662,1.4755,1.1495,-0.005,0.264,1.618,1.149,0.7305,0.803,0.2845,2.1475,-0.369,0.367,0.8035,0.9735,0.0095,0.364,0.032,1.049,-0.153
"ACACA_GeneExp","num","Molecular","Gene Expression Microarray",-0.281083333,-0.698666667,-0.643083333,-0.799083333,-1.177916667,-0.7335,-0.687,-1.30975,-0.133916667,-0.79675,-1.09225,-1.215333333,-0.234916667,-1.37025,-0.945166667,-1.2735,-0.53625,-0.906,-0.065916667,-0.6045,-0.532833333,-0.015916667,-0.51075,-0.973,-0.50075,-1.440166667,-0.046,-1.134916667,-0.054416667,-0.888166667,-0.488083333,-0.308083333,-1.043666667,-0.177083333,-0.568083333,-0.141333333,-1.35625,-0.98175,-0.524833333,-1.267916667,-0.784333333,-0.909833333,-0.578916667,-0.509583333,-1.32175,-0.6845,-0.825833333,-1.2785,-0.232083333,-0.49375,-0.776416667,-1.341,0.366166667,-0.756416667,-0.785583333,-0.009833333,-0.961333333,-1.049666667,-1.07175,-0.2745,-0.329166667,-1.145083333,-0.7885,0.63925,-0.612833333,-1.0535,-0.864,-0.24875,-1.0295,-0.319166667,-0.383166667,-0.651916667,-0.255083333,-0.998666667,-1.00675,-1.105416667,-1.086583333,-1.162416667,-0.529166667,-0.308083333,-1.139416667,-0.931666667,-0.12375,-0.708583333,-0.312583333,-0.546166667,0.001333333,-1.211833333,0.262833333,-0.3435,-1.048333333
"ARL11_GeneExp","num","Molecular","Gene Expression Microarray",-0.1083,-0.6714,-0.7416,0.1319,0.9189,0.2883,0.3603,0.5858,0.7225,-0.2062,0.0178,0.0855,-1.3443,-0.086,-0.4426,-1.01766667,0.6256,1.1415,0.0092,0.76,0.199,-0.5573,0.0441,0.6116,0.7114,0.7036,0.6668,-0.1713,0.7582,-0.2227,0.7527,0.141,0.5757,0.4443,0.2104,1.53,0.3528,0.4388,-0.1225,0.08811111,-0.2393,-0.3734,1e-04,0.8798,0.6761,0.0985,0.0018,-0.0815,0.0326,1.0904,0.0814,0.4476,0.9796,0.6139,1.8195,-0.1475,1.33,-0.1803,-0.8141,-1.3755,1.4445,1.7259,1.7153,1.27811111,1.8346,-0.0376,0.2538,2.0977,-0.122,1.8701,0.1183,1.1881,0.937,1.5889,1.3422,0.3365,0.6271,0.22,0.9596,0.6645,0.5429,1.36366667,-0.9337,0.4791,-0.099,0.594,0.2829,-0.5466,0.8751,1.496,0.3682
"ATOH1_GeneExp","num","Molecular","Gene Expression Microarray",0.191,0.372,0.0625,0.151,-0.388,0.085,0.139,0.325,-0.2725,0.154,-0.128,-0.527,-0.462,-0.053,0.427,-0.491,-0.5345,-0.3,-0.3225,-0.0685,-0.4685,-0.446,-0.429,-0.06,0.0745,0.75,0.1025,-0.1085,-0.057,0.0825,0.804,0.2875,-0.1525,-0.1365,-0.772,0.386,0.135,0.217,-0.2835,-0.568,-0.5815,0.063,-0.0825,-0.518,-0.228,-0.412,0.012,-0.179,0.074,-0.17,0.605,-0.231,-0.047,1.8735,-0.121,0.351,-0.5255,0.0445,-0.069,-0.717,-0.317,-0.732,0.0445,0.484,-0.69,-0.1925,0.171,-0.0675,-0.036,0.1475,0.3775,0.0625,0.0465,0.4755,0.0845,-0.1065,-0.312,0.1925,-1.2445,-0.636,-0.863,0.7865,-0.058,0.253,0.6615,0.102,-0.178,-0.3625,-0.0335,-0.2035,0.7385
"ODF1_GeneExp","num","Molecular","Gene Expression Microarray",0.31633333,0.05366667,0.02416667,0.15733333,-0.22616667,0.13716667,0.5325,0.40416667,0.186,0.9418,0.2095,-0.12616667,0.32083333,0.318,0.392,0.1065,-0.16666667,0.31216667,0.22466667,0.34933333,0.25133333,-0.128,0.03166667,0.009,0.11883333,0.231,0.3495,0.2316,0.60016667,0.11633333,0.63866667,0.407,0.0562,0.061,0.185,0.07483333,-0.32983333,0.086,0.20566667,0.1785,-0.12916667,0.37566667,0.03666667,0.19583333,-0.1165,0.20366667,-0.31966667,0.085,-0.0545,0.025,0.21033333,0.061,-0.297,0.31716667,0.21933333,0.08983333,0.39783333,0.46383333,0.03416667,0.5225,0.08216667,0.17516667,-0.09116667,0.7505,0.4782,-0.16033333,0.089,0.16233333,0.07833333,0.13383333,-0.15416667,0.12333333,0.05016667,0.05916667,0.07083333,-0.18316667,0.15783333,0.5896,0.23783333,0.29683333,-0.17783333,0.30483333,-0.158,0.1525,0.06283333,0.24233333,0.51966667,0.33033333,0.5185,-0.37166667,0.26683333
"CREB3L3_GeneExp","num","Molecular","Gene Expression Microarray",-2.1073333,-2.0758333,-1.6228333,-1.7105,-1.9008333,-2.0438333,-1.9758333,-2.1163333,-2.0466667,-1.9853333,-2.24,-2.262,-1.9886667,-1.992,-1.8608333,-2.5431667,-2.0308333,-1.8778333,-2.1505,-1.8801667,-2.0788333,-2.0023333,-2.1341667,-1.66,0.1245,-1.6083333,-1.444,-2.32,-1.922,-1.4941667,-2.1623333,0.7078333,-1.6818333,-1.5976667,-1.8505,-2.0641667,-1.7035,-1.074,-1.1185,-1.7835,-1.8075,-1.3505,-1.1836667,-1.5053333,-1.0955,-1.578,-1.7673333,-1.5795,-0.5443333,-1.7646667,-1.4148333,-1.4258333,-2.6041667,-2.3205,-2.0876667,-1.9101667,-2.2595,-2.051,-1.8881667,-1.9145,-2.1733333,-2.0153333,-2.7358333,-1.6586667,-1.5426667,-1.9748333,-2.8665,-1.9305,-2.0106667,-2.0601667,-2.2788333,-1.6886667,-1.8946667,-2.5583333,-1.6751667,-2.4458333,-1.9228333,-1.236,-1.9036667,-0.5128333,-0.9775,-1.5111667,-2.268,-1.7176667,-2.0925,-2.42,-1.2638333,-1.4168333,-2.4966667,-1.9528333,-2.2436667
"TMEM127_GeneExp","num","Molecular","Gene Expression Microarray",1.0212143,0.8548571,0.7882857,0.5162857,0.9205,0.8145,1.1685714,1.0755,1.1264286,1.0081429,1.563,1.1626429,0.1427857,0.9094286,0.6087143,1.3317857,1.188,0.9282857,0.9244286,1.2142857,1.1724286,1.2392857,0.9083571,1.0061429,0.6618571,1.6649286,0.9847143,0.7082143,0.5170714,1.1124286,0.8700714,0.2745,0.8141429,0.5246429,1.2582143,0.5495,0.9777857,0.7952857,0.1382857,0.4047143,0.4440714,0.3637143,0.9509286,1.0497857,0.4747857,1.0789286,0.8151429,0.5655714,0.3522143,0.8614286,0.6863571,1.0454286,0.8779286,1.3690714,1.2822857,0.8634286,0.6905714,1.2615,0.6892143,1.061,1.3862857,1.0961429,0.4405714,0.4962143,0.2786429,1.2835,1.1867143,1.1075,1.1595,0.8685,0.4765714,0.5595714,1.4318571,1.2467143,1.4814286,0.6761429,0.2296429,-0.1383571,0.7623571,0.7351429,0.4750714,-0.1077143,0.2302857,0.993,1.1496429,0.9207143,1.2182857,1.5760714,1.0044286,0.7800714,1.2668571
"DSCAML1_GeneExp","num","Molecular","Gene Expression Microarray",2.78425,3.30325,0.92125,0.7255,0.39925,1.197,0.633,3.44425,4.26125,3.3205,3.4075,2.193,1.1245,2.51175,3.33525,3.37825,1.37375,1.48375,3.07125,3.15325,1.79475,1.05375,2.0195,2.44975,0.4825,-0.1545,2.036,2.7055,0.19925,1.41875,0.005,1.00875,3.60675,0.8545,2.78475,2.37025,3.656,2.414,-0.033,3.3485,2.64675,2.797,1.82675,2.86725,2.30675,1.97475,3.46875,2.214,0.43975,0.9275,1.761,0.26375,1.0035,1.464,2.4085,1.1325,2.62625,4.22125,4.0005,1.36825,0.346,2.503,1.57375,0.10375,2.56425,2.408,1.4315,2.31625,2.5935,2.041,1.3925,3.008,3.155,1.3165,1.49075,3.008,1.395,-0.379,1.5825,0.5635,2.33725,0.9335,1.297,0.6945,3.0285,3.97525,0.666,2.5,1.01775,1.598,2.30775
"PLN_GeneExp","num","Molecular","Gene Expression Microarray",0.9445,-0.5698333,2.8338333,-0.3521667,1.1625,0.03,1.5378333,-0.5138333,0.128,0.0928,-0.8798333,3.1358333,-0.8086667,0.5085,-0.6761667,1.2686667,4.7691667,6.0701667,2.0016667,1.7118333,0.0354,0.2246667,0.1908333,-0.3238333,0.2793333,1.8803333,-1.1946667,0.492,2.2193333,0.024,3.2748333,0.641,-0.1066667,0.9241667,1.4855,-0.4871667,0.1833333,2.439,0.6825,-0.4968333,-0.4973333,1.3478333,2.5471667,0.8663333,1.697,0.225,2.0133333,1.3178333,0.3915,2.8895,3.0161667,1.8313333,4.5153333,3.5481667,4.1535,1.0861667,3.3623333,0.3215,0.3881667,-0.6988,3.3491667,-0.5791667,-0.5655,1.8673333,-0.6153333,4.3825,-0.2188333,0.6668333,1.6935,1.896,-0.7298,0.3658333,-0.011,2.5585,3.227,1.9223333,0.564,0.401,1.7876667,1.837,0.1181667,0.9383333,-0.2253333,1.2986667,1.7181667,2.4153333,2.4896667,-0.5345,2.6215,0.3203333,-0.342
"LYPLA1_GeneExp","num","Molecular","Gene Expression Microarray",-1.95708333,-1.15825,-0.20975,-1.04533333,0.07058333,-0.56591667,-0.71391667,0.09575,-0.38141667,-1.8465,-0.56875,-0.17266667,-0.0375,-0.19991667,-1.15,-0.62433333,0.51783333,-1.599,-0.77116667,-1.18041667,-0.83375,-0.12416667,-0.9855,-0.06308333,-0.52983333,-0.46633333,0.03191667,-0.66833333,-1.1215,0.25066667,0.17208333,-0.84566667,0.03141667,0.36608333,0.35541667,-0.03041667,0.43108333,0.02558333,-0.09275,-0.14158333,-0.71075,-0.30633333,-0.058,-0.07791667,-0.24458333,-0.32675,0.84425,-0.34008333,0.18475,0.7265,-0.677,0.50225,0.57533333,0.14225,-0.02958333,0.6945,0.34225,0.302,0.257,-0.08366667,0.8445,-0.69875,-0.81133333,1.43258333,0.59941667,-0.22558333,-0.39575,0.50516667,-0.44283333,0.03066667,0.36633333,0.47633333,-0.095,0.59183333,0.25241667,-0.215,-0.16216667,-0.01141667,0.25375,1.70225,0.28475,1.32525,0.90008333,0.49516667,0.816,0.20891667,-0.1905,-0.191,1.51925,0.154,0.2545
"PRDM9_GeneExp","num","Molecular","Gene Expression Microarray",-2.4025,-0.738,-1.66475,-0.12975,-1.8545,-1.338,-1.33,-1.49425,-1.55125,-1.201,-1.93975,-1.4245,-1.282,-1.789,-1.0845,-1.7615,-1.55975,-1.85275,-2.17125,-2.01425,-1.67875,-1.22925,-1.108,-0.98825,-0.27,-1.72025,-1.54875,-1.581,-1.7295,-0.8615,-2.15175,0.5935,-2.05275,-1.06175,-1.3365,-1.18375,-1.0325,-1.01825,-1.1625,-1.43075,-0.81125,-0.862,-1.3995,-0.96525,-1.38875,-0.62725,-1.5575,-1.05275,-0.2275,-1.2905,-0.92525,-1.74025,-2.76125,-2.413,-2.04625,-0.4935,-2.22125,-1.63575,-1.2645,-1.1,-1.3555,-1.511,-2.25125,-1.39325,-0.4266667,-2.10525,-2.38275,-1.9775,-2.11575,-1.73425,-1.8305,-1.8385,-2.1215,-2.51775,-2.2275,-2.46525,-1.679,-0.82675,-1.6053333,-1.20375,-1.224,-1.43325,-1.38625,-1.03125,-2.165,-2.41125,-1.98675,-1.59425,-2.17525,-2.19175,-2.17225
"ASPRV1_GeneExp","num","Molecular","Gene Expression Microarray",0.295,-0.91125,-1.77,0.45375,-0.0645,-1.9335,0.2635,1.7525,1.15925,-0.2695,0.1765,1.51675,0.13875,0.0555,1.16125,0.43175,-0.6925,0.6785,1.02475,0.42125,0.5715,-1.1125,-0.12425,-0.83175,-1.4625,-0.045,0.31,0.21725,-0.913,-0.90425,-1.5455,-1.46475,-0.153,0.16675,-0.18575,-1.44825,0.5305,-0.038,0.02125,0.32425,-0.39425,1.65525,-0.97075,0.74625,-0.32725,0.154,-0.531,1.83775,1.4175,-0.8455,-0.1635,-0.34775,-0.33075,0.354,0.18225,-0.4775,-0.51575,0.89725,1.96525,0.97575,-1.21075,1.4115,2.637,1.296,-0.95275,-0.6545,0.37,-1.53675,0.17875,-0.83375,-0.63375,1.989,1.11975,-0.22425,-0.07225,0.51575,0.511,-1.39625,-1.1205,-1.41225,-0.26175,-0.97725,-0.456,0.21175,-0.7385,-0.00475,0.54425,1.33,0.56,-1.1695,2.097
"PLUNC_GeneExp","num","Molecular","Gene Expression Microarray",-0.61933333,0.40466667,0.16433333,0.53416667,0.50666667,0.003,0.51883333,-0.27183333,0.33416667,0.165,0.56516667,0.27416667,0.1315,0.21,0.51333333,-0.35866667,0.21,-0.056,0.28533333,0.0875,0.25433333,0.25216667,0.3525,0.29666667,-0.06216667,0.27066667,-0.31016667,0.17566667,0.61533333,0.17116667,0.37716667,0.05316667,0.0305,0.1425,0.20716667,-0.0835,0.18266667,0.05966667,0.11483333,0.13083333,0.10133333,-0.07283333,0.30533333,0.22716667,-0.07566667,0.0245,-0.11133333,0.11916667,-0.0935,0.20483333,0.14966667,0.17783333,0.481,0.293,-0.22866667,-0.3035,0.28566667,0.7635,0.0085,-0.42416667,0.48483333,-0.0755,-0.018,0.6045,0.78033333,0.28383333,-0.136,0.0575,0.5565,0.3255,0.483,-0.28783333,-0.0715,0.31483333,0.31383333,0.12933333,0.14416667,0.039,-0.13766667,0.05766667,0.1925,0.18766667,0.396,0.523,0.46766667,0.62966667,0.24316667,0.1115,0.18516667,0.643,-0.003
"INTU_GeneExp","num","Molecular","Gene Expression Microarray",-0.0665,-2.10375,1.524,0.8245,1.077,0.3,0.76025,0.45525,0.74275,-0.81525,0.06475,1.863,1.283,1.1445,-0.63525,0.7395,0.638,0.81525,1.6895,0.8035,2.72425,1.1335,0.69525,1.75325,0.50375,-0.78025,1.46625,0.8855,0.89775,0.43,0.22275,-0.541,1.69025,2.53875,1.70475,0.579,0.2075,0.253,1.17425,0.45225,0.50125,0.99625,0.2615,1.02925,1.2705,1.71225,-0.302,0.81975,1.15725,0.94725,1.67025,0.10025,1.249,-1.23125,1.1215,0.434,-0.09925,-0.42825,1.62025,1.0375,-0.243,1.0625,1.81575,2.115,1.93,0.6405,0.507,0.35175,0.14825,1.484,1.19625,1.2765,-0.28375,-0.538,0.47825,0.80225,1.25925,1.6385,1.63725,0.627,-0.0275,1.327,0.6935,1.9695,0.67275,1.28375,0.06225,1.115,0.44425,0.8305,1.345
"HISPPD1_GeneExp","num","Molecular","Gene Expression Microarray",-0.809,-0.86,0.70825,-1.13925,-0.88025,-0.5615,-2.4575,-1.3905,-1.54975,-1.4315,-1.38,-0.1045,-0.91125,-0.1495,-1.33475,-1.01375,-0.963,-0.71125,-1.69575,-1.39525,-0.06225,0.1125,-1.3825,-1.37425,-0.83775,-1.71675,-1.57025,-0.93325,-1.543,-0.414,-1.66275,-0.85725,-1.30375,-0.692,-0.92775,-0.46825,-1.31225,-0.873,0.372,-1.3485,0.421,0.004,-1.25475,-0.42375,-0.571,-0.98925,-1.2705,-0.3575,-1.1725,-0.372,-0.348,-0.4665,-0.09025,-1.094,-0.287,-0.889,-0.544,-1.806,-0.67925,-1.21675,-1.35775,-0.0965,-0.278,0.457,-0.786,-0.694,-0.528,-1.48575,-0.01875,-0.9925,-1.37,-0.63225,-1.61775,-1.229,-0.69025,0.25,-0.32175,-0.59875,0.50825,-0.57325,-0.25575,-0.232,-0.651,-0.4365,-0.8065,-0.45425,-0.75725,-0.14525,-0.0155,-1.10175,-0.9895
"LNPEP_GeneExp","num","Molecular","Gene Expression Microarray",-0.524,0.249,1.8435,-1.128833333,0.1845,0.045166667,-0.087833333,0.372,-0.319,-0.597833333,-0.030833333,-0.516333333,-1.5435,1.052166667,-1.309,-0.401,1.339666667,0.261666667,0.173333333,0.240333333,1.574166667,1.334333333,0.545833333,-0.155333333,0.152166667,-0.492,-0.867166667,0.0305,0.503666667,0.639833333,1.280333333,-0.033,-0.1955,1.111,-0.092666667,1.018333333,-0.389333333,-0.022833333,0.604333333,-1.143,-0.357333333,-0.848666667,-0.0105,-0.111166667,-0.250666667,-0.058833333,-0.004,-0.660833333,-0.354,0.024666667,-0.170166667,0.124,1.340333333,-0.208333333,0.709166667,0.3665,-0.027666667,-0.272166667,0.413833333,0.518833333,0.516666667,-1.2295,-0.952,0.362666667,1.583166667,0.731833333,0.718166667,0.376333333,-1.3935,0.330666667,-0.466,1.868166667,-0.978,0.3905,0.637333333,0.377833333,-0.3995,0.386333333,1.742833333,0.513833333,0.134,0.8545,-0.483166667,-0.099833333,0.405833333,-0.786333333,0.6865,-0.005166667,0.2995,0.9805,-0.022833333
"YARS2_GeneExp","num","Molecular","Gene Expression Microarray",0.049666667,0.199,-0.928,0.069666667,-0.222833333,0.188333333,-0.224833333,0.3095,-0.3155,0.1446,0.014666667,-0.588833333,-0.9515,0.079166667,-0.641666667,0.755333333,0.868,-0.746333333,0.102666667,-0.479333333,-0.792666667,0.1515,-0.468833333,-0.248166667,0.494833333,-1.277666667,0.2075,-0.1255,-0.003166667,0.0405,0.014166667,-0.079833333,0.055666667,0.450833333,-0.163333333,-0.012666667,0.051666667,-0.245666667,-0.076166667,0.677833333,0.145166667,-0.351333333,-0.258,-0.069,-0.0565,0.751166667,0.326833333,0.433,-0.458166667,0.262333333,-0.361,-0.277166667,0.081666667,-0.231,-0.050166667,0.774,-0.155333333,0.089,-0.146,0.025166667,0.202,-0.607833333,0.506166667,0.029166667,0.3966,-0.599,-0.125333333,0.078,0.3295,0.115333333,-0.085666667,-0.163833333,-0.15,-0.155166667,-0.697333333,-0.240333333,0.121666667,0.399833333,-0.777333333,-0.542166667,0.2745,-0.112,-0.55,-0.2225,0.173,0.105166667,-0.364333333,-0.088666667,0.324333333,0.591833333,0.5245
"APCDD1L_GeneExp","num","Molecular","Gene Expression Microarray",-1.3195,-1.7115,-1.4795,-1.1955,-0.527,-1.6935,-1.4875,-1.906,-1.7265,-1.481,-1.5405,-1.712,-2.1115,-1.708,-1.6965,-2.4555,-0.9885,-0.058,-1.428,-1.425,-1.9175,-1.428,-0.7495,-1.803,-2.4715,-1.9155,-2.3365,-1.382,-1.087,-1.894,-1.985,-2.7715,-2.459,-2.2975,-1.64,-1.8655,-2.871,-2.645,-1.892,-1.8155,-0.0775,-1.361,-2.337,-2.7545,-1.712,-2.624,-2.084,-1.859,-0.4865,-0.7855,-3.048,-2.421,-1.6815,-1.828,-1.109,-1.7995,-1.774,-1.804,-1.7535,-1.2925,-1.8995,-1.9545,-2.0685,-0.148,-2.2215,-0.9605,-1.8585,-1.416,-0.293,-1.4185,-2.069,-2.2525,-1.407,-1.3295,-1.523,-1.551,-1.4415,-1.39,-1.0905,-1.906,-2.0285,-1.503,-2.523,-1.6695,-1.302,-1.4485,-1.5615,-2.0505,-2.2445,-1.82,-2.2125
"ZCCHC4_GeneExp","num","Molecular","Gene Expression Microarray",-0.8839,-1.6476,-0.5732,-0.5839,0.2931,0.0019,-1.3212,-1.1187,-1.2669,-0.6878889,-0.7995,-0.3837,0.0041,-0.9176,-0.9682,-0.0944,-1.1384,-1.5447,-0.7276,-1.0302,-1.2832,-0.7629,-1.0192,-0.2304,-0.5255,-0.6326,-0.0231,-0.6952,0.0531,-0.1987,-0.6476,-0.7031,-1.1024,-0.3499,-0.8382,-1.1941,-0.0966,-0.3701,-1.3001,-0.15,-0.7969,-0.4749,-0.1612,-0.3937,-0.2528,-0.0488,-0.9288,-0.4608,-0.312,-1.1398,-0.1035,-0.1256,-1.2026,-0.6711,-0.9361,-0.1232,-0.1709,-0.9025,-0.7428,-0.6399,0.4766,-0.7821,-0.894,-0.0643,-0.7209,-0.7898,-0.3927,-0.5481,-0.9101,0.2184,-0.5455,0.073,-1.0598,-0.3471,-0.7386,-0.3387,-0.5304,-0.3348,-0.6314,-0.6884,-0.7736,-0.5887,0.1487,-0.1213,-0.5535,-0.8795,-0.6934,-0.9488,-0.483,-0.4761,-0.6359
