"Feature","Data_Type","Category","Sub_Category","TCGA-23-2077","TCGA-24-1423","TCGA-24-1474","TCGA-24-1550","TCGA-25-1314","TCGA-25-2396","TCGA-29-1695","TCGA-29-1696","TCGA-29-1699","TCGA-29-1784","TCGA-59-2352","TCGA-59-2363","TCGA-61-1907","TCGA-61-2111","TCGA-13-1511","TCGA-20-1687","TCGA-23-1029","TCGA-23-1111","TCGA-23-1122","TCGA-23-1123","TCGA-23-2081","TCGA-24-1416","TCGA-24-1424","TCGA-24-1552","TCGA-24-1603","TCGA-25-1323","TCGA-25-2400","TCGA-29-1701","TCGA-30-1891","TCGA-61-1725","TCGA-61-1740","TCGA-61-2008","TCGA-61-2092","TCGA-10-0928","TCGA-24-1430","TCGA-29-1697","TCGA-61-1741","TCGA-61-2009","TCGA-61-2012","TCGA-61-2102","TCGA-61-2104","TCGA-61-2109","TCGA-09-1670","TCGA-09-1673","TCGA-13-0897","TCGA-13-0913","TCGA-20-1683","TCGA-20-1685","TCGA-24-1846","TCGA-24-1850","TCGA-24-2024","TCGA-24-2290","TCGA-25-2404","TCGA-29-1688","TCGA-29-1781","TCGA-57-1993","TCGA-61-1733","TCGA-61-1736","TCGA-61-2016","TCGA-09-0364","TCGA-13-0890","TCGA-13-0899","TCGA-13-0920","TCGA-13-1403","TCGA-13-1489","TCGA-24-1469","TCGA-24-1551","TCGA-24-1844","TCGA-25-1315","TCGA-25-1319","TCGA-25-2391","TCGA-25-2393","TCGA-29-1693","TCGA-29-1761","TCGA-29-1763","TCGA-29-1778","TCGA-29-2427","TCGA-61-1914","TCGA-09-2044","TCGA-13-1481","TCGA-13-2060","TCGA-20-1682","TCGA-23-1027","TCGA-24-1413","TCGA-24-1564","TCGA-24-1842","TCGA-24-1847","TCGA-24-2035","TCGA-25-1316","TCGA-25-2392","TCGA-25-2397","TCGA-61-1728","TCGA-04-1348","TCGA-09-1674","TCGA-13-1405","TCGA-23-1114","TCGA-23-2084","TCGA-24-1419","TCGA-24-1428","TCGA-24-1562","TCGA-24-1616","TCGA-24-2267","TCGA-24-2288","TCGA-24-2298","TCGA-29-1702","TCGA-29-1703","TCGA-29-1785","TCGA-30-1855","TCGA-31-1953","TCGA-57-1994","TCGA-59-2355","TCGA-61-1900","TCGA-61-1910","TCGA-61-1919","TCGA-61-2088","TCGA-61-2110","TCGA-04-1362","TCGA-13-0800","TCGA-13-0916","TCGA-13-1498","TCGA-13-1506","TCGA-13-1512","TCGA-20-1684","TCGA-24-1418","TCGA-24-1436","TCGA-24-1467","TCGA-24-2261","TCGA-24-2262","TCGA-25-1329","TCGA-29-1691","TCGA-29-1762","TCGA-59-2350","TCGA-59-2351","TCGA-61-1998","TCGA-61-2000","TCGA-61-2094","TCGA-61-2113","TCGA-04-1357","TCGA-13-1505","TCGA-13-1507","TCGA-24-1103","TCGA-24-1417","TCGA-24-2254","TCGA-24-2281","TCGA-25-1312","TCGA-29-1705","TCGA-29-1770","TCGA-30-1862","TCGA-61-1995","TCGA-09-0369","TCGA-09-2051","TCGA-13-0893","TCGA-13-1497","TCGA-23-1809","TCGA-24-1427","TCGA-24-1843","TCGA-24-2019","TCGA-24-2033","TCGA-24-2271","TCGA-25-1313","TCGA-25-2399","TCGA-29-1694","TCGA-29-1710","TCGA-29-1711","TCGA-29-1776","TCGA-29-1783","TCGA-30-1718","TCGA-59-2348","TCGA-61-1738"
"ENSG00000232044.4","num","Doberstein","LncRNA Expression",0.01883868,0.02648676,0.002338947,0.02533156,0.02769891,0.001853441,0,0,0.001066079,0,0.006844156,0.02006669,0,0.03205882,0.00212961,0,0.004512525,0,0.02323963,0,0.00121104,0,0.05117776,0.001451612,0,0.0664338,0,0.01316088,0.01749072,0.006387281,0,0,0.01372196,0,0.03296405,0.02152307,0.02708907,0.01640151,0.068563,0.3361916,0.002459707,0.003031371,0,0.002768614,0,0.001556684,0.001935151,0,0.002086665,0.1096719,0.05097125,0,0.002268411,0,0.00610477,0.008100087,0.4794664,0,0.004111234,0.216094,0.005547937,0.009426755,0.008922512,0.0336687,0,0,0.003048615,0,0.002120928,0,0.03680804,0.02944476,0.002081103,0,0.02992789,0,0,0.0105578,0,0.005969495,0,0.003182334,0.009503402,0,0.2324244,0,0.005112001,0.004831338,0.1174863,0.002707134,0.003410693,0.02290314,0,0.03312901,0.01044871,0.03771509,0,0,0,0.002039064,0,0.003356191,0.003301566,0,0.1932907,0.002547296,0,0.05003259,0.01053474,0.02118736,0.002592704,0.005918273,0,0.08497331,0,0.2163124,0.006203145,0.01060414,0.000826022,0.001667897,0,0,0,0.006219269,0.002706779,0,0.00109912,0.004171807,0,0.002456636,0.002733845,0.1977072,0.000753605,0.006365175,0.00277204,0,0,0,0.01042635,0,0.006342305,0.01296648,0.004237672,0,0,0.01745638,0.02451445,0.003044255,0.1823175,0.06700489,0,0,0,1.747761,0.02735035,0,0.001678001,0.02665633,0.004337473,0.03666514,0.01518211,0.01517265,0.003720682,0,0.02090061,0.003904184,0.001154527,0.04180254,0.02022649
"ENSG00000232046.2","num","Doberstein","LncRNA Expression",0.04345447,0.8088292,0.1271537,0.1289986,0.1130571,0.07090422,0.0317114,0.5763832,0.06244918,0.06316032,0.1266025,0.2707811,0.09112138,0.1649368,0.2433843,0.1239095,0.0936708,0.3097447,0.2641975,0.1549019,0.6753035,0.1352073,0.08520807,0.1510319,0.263296,0.1353579,0.06882727,0.08527323,0.1499483,0.5899298,0.05189701,0.1160614,0.0667993,0.1981342,0.3252543,0.04213168,0.2125732,0.03244564,0.09455788,0.4972922,0.1429855,0.3015096,0.156639,0.235739,0.04322713,0.4225965,0.04554809,0.09958289,0.3802535,0.05159726,0.9851985,0.06023001,0.1270603,0.051313,0.04365492,0.1566575,0.1053333,0.124706,0.6646074,0.2452798,0.03199724,0.03863597,0.3600711,0.09835319,0.2201174,0.08538584,0.07436299,0.2523311,0.1498487,0.1362796,0.3290066,0.7127711,0.01923856,0.01183551,0.1078009,0.146455,0.06941201,0.04952871,0.1823982,0.1042406,0.07179526,0.1275288,0.0547568,0.3555766,0.4833961,0.06652004,0.1302104,0.3343707,1.502285,0.1372302,0.1115979,0.1473237,0.1085298,0.08929634,0.1345506,0.3817236,0.04903646,0.2192274,0.1198929,0.04023018,0.02371538,0.075647,1.198226,0.02619441,0.5843026,0.06698082,0.08805772,0.1492295,0.1189267,0.05510342,0.2525994,0.1455055,0.4837815,0.1195809,0.7430674,0.5167652,0.1143482,0.2641602,0.3512665,0.3842447,0.2157225,0.05571359,0.3298987,0.1191679,0.07747244,0.3317493,0.1053087,0.05988399,0.1085599,0.5313557,0.1304384,0.03705153,0.07957824,0.1487169,3.035638,0.03319582,0.2005575,0.09766708,0.1951249,0.04383977,0.4137491,0.06818468,0.3025079,0.7042273,0.1597359,0.1714819,0.08267238,0.1235958,0.2344239,0.07289246,0.2052134,0.1716812,0.08282585,0.01008226,0.1195,0.06711916,0.5276657,0.1067536,0.1423183,0.02887375,0.3589494,0.1593468,0.06418701,0.03226561,0.1835411,0.02702754,0.0393511,0.1064455,0.07533321
"ENSG00000232053.2","num","Doberstein","LncRNA Expression",0.01031838,0.004756827,0.008218822,0.01164137,0.04198204,0.09239368,0.4271345,0.006453137,0.004126133,0.04308396,0.01307047,0.005591717,0.001045458,0,0,0,0.02907035,0.01689323,0.008578874,0.006096354,0.007488928,0.01521489,0.05237948,0.005544366,0.003748749,0.03605024,0.01066283,0.00796831,0.02330248,0,0.003537512,0.005058655,0,0,0.0300756,0.07271202,0.03722964,0.01047573,0.02051725,0.007525941,0.01418669,0.009416925,0,0.3738724,0,0.02675559,0.007391223,0.02400607,0.02869173,0.02683642,0.03892685,0.01913317,0.004332047,0,0.01034217,0.03487547,0.01604942,0.01557476,0.01153494,0,0,0.117788,0.02555935,0,0,0.01207655,0.01164405,0.0262919,0.008100791,0.02520145,0.007550024,0,0.09079634,0.02561762,0.01430641,0.004367748,0.000790739,0.00506596,0.04103126,0.00652678,0.009792428,0.0276245,0.002595173,0.02096303,0.03517001,0.008558527,0.04510289,0.2395561,0,0.03366047,0.006513495,0,0.03264774,0.006859493,0.000597269,0.004304315,0.001909106,0.08734555,0.004568439,0.01536854,0.008238352,0.02563764,0.01678518,0.01928179,0,0.02998751,0.009976876,0.0141802,0.004470776,0.05100022,0.0098367,0,0,0.03789397,0,0,0.0158656,0,0.1139844,0.008237659,0,0.005582893,0,0.01060456,0.02367287,0,0.01229117,0.2465526,0.001629702,0.00938301,0,0.090345,0.01467963,0,0.03155129,0.1093258,0.01455212,0.03985169,0,0.02063687,0.0241434,0.04386679,0.0080928,0,0.01569464,0.01601391,0,0,0.004136099,0,0.01032002,0.01083293,0.009934206,0,0.00852995,0.06595494,0.03510869,0.02104461,0.00839533,0.02028598,0,0,0.008919025,0.09792692,0.01311428,0,0.004115685,0.01683967,0
"ENSG00000232057.1","num","Doberstein","LncRNA Expression",0.003896302,0.002667647,0,0,0,0.00413372,0.006248297,0,0.007687799,0,0.02961309,0.02798411,0,0,0,0,0,0.04184635,0.04390536,0,0.002079323,0.02010842,0.002914378,0,0.01324419,0.04831385,0,0,0,0.01109892,0,0,0,0.0131757,0,0.04126483,0.0084688,0,0,0,0,0,0,0,0,0.01872446,0.002679346,0,0.009028521,0.03715671,0,0,0.003271631,0.004999634,0,0.01620365,0,0,0,0,0,0,0,0,0.006253026,0.00720032,0.004396886,0.003309343,0,0,0.07935471,0.003544817,0,0.01006035,0,0,0.002488244,0,0,0.009858257,0,0,0,0,0.005813438,0.003231768,0,0.02128245,0,0,0,0,0,0.06073154,0,0.006501376,0.002637416,0,0,0,0.01522251,0,0,0,0.01465437,0.003774508,0,0.01803996,0.006752803,0.03259479,0,0,0,0,0.00378886,0.09099464,0.01236139,0.06567034,0,0,0.01738409,0,0,0.002002184,0,0,0.002451361,0.02406727,0,0,0,0.06613657,0,0,0,0,0.003663332,0,0,0,0,0,0,0.003988457,0.01160704,0.006897695,0.03555004,0,0.01561824,0,0,0,0,0.8853973,0.006441954,0,0,0,0.006340288,0.001915037,0,0.002981315,0.003367895,0,0,0,0,0.00646657,0
"ENSG00000232063.1","num","Doberstein","LncRNA Expression",0.04566892,0.02410164,0.07430026,0.03247379,0.06606888,0.1135601,0.1181822,0.004425539,0.05613083,0.1565121,0.1225874,0.04010329,0.02718517,0.02542981,0.06558764,0.03268279,0.6084237,0.1430452,0.06489218,0.02574071,0.08934923,0.110627,0.09143911,0.04986938,0.01159831,0.09895923,0.08297156,0,0.02761803,0.01746976,0.06529104,0.2338632,0.02904224,0.0259924,0.02957368,0.06000641,0.04683252,0.0404711,0.06026389,0.02130046,0.1375721,0.5165312,0.023279,0.7341741,0.009114655,0.01642067,0.08645475,0.04120248,0.04316968,0.02126722,0.02262103,0.1298558,0.04329068,0.02360835,0.06683403,0.1086096,0.007818925,0.1928741,0.04168571,0.1388432,0.05220526,0.01003119,0,0.03330905,0.002460575,0.0282578,0.03866377,0.05577022,0.02985153,0.0439374,0.03320684,0.06416496,0.09749927,0.02030135,0.04038981,0.03478642,0.02349906,0.05953729,0.02372726,0.05094733,0.03629759,0.04104705,0.03808846,0.06437421,0.1991937,0.2649216,0.07833279,0.09677399,0.01650421,0.06563014,0.03499693,0.02723957,0.3576719,0.3687228,0.1064972,0.05645316,0.1105078,0.08685686,0.03109905,0.00925784,0.01468957,0.08279267,0.1004729,0.09679611,0.07865524,0.2171669,0.03135621,0.07779379,0.3395595,0.1371537,0.09715412,0.1014357,0.01739419,0.1192991,0.2072183,0.04597231,0.6011833,0.05839001,0.04117944,0.007344167,0.01818096,0.04048243,0.04130145,0.1684134,0.01519876,0.1085918,0.07855816,0.05417128,0.0689876,0.03624958,0.09309234,0.07179965,0.09670143,0.01806214,0.02382898,0.06574383,0.1052506,0.02364093,0.1019799,0.04840852,0.06215048,0.08308395,0.2236335,0.06905639,0.0586775,0.1089682,0.06867323,0.1512088,0.1168521,0.1001161,0.04399024,0.01686505,0.102659,0.09298203,0.1464169,0.04876412,0.1382116,0.2089778,0.1470335,0.07740667,0.121619,0.08190162,0.07785527,0.008484483,0.05867907,0.03905614,0.02977359,0.04807606,0.05363997
"ENSG00000232065.1","num","Doberstein","LncRNA Expression",1.392207,1.021884,0.3573615,1.917753,0.5063478,0.7211383,0.2464385,0.8796343,0.2685321,0.752629,0.3259368,1.231146,1.078334,0.4165829,0.9268752,0.3254168,0.5477468,0.3270725,1.653367,1.102317,0.9017073,0.5352215,0.4635826,0.1692412,0.9845144,1.464795,0.8452199,0.9332934,0.7005799,2.225296,1.691315,0.5709139,0.4985189,1.437186,0.8122259,1.559922,1.107501,0.4757877,0.7076858,0.2192303,0.2628551,1.006401,0.4895454,0.2198687,0.3979645,5.191535,1.059305,0.6528486,2.277229,0.9975489,1.315172,0.3912266,0.4105694,1.230075,1.618972,0.5821746,1.449514,0.3951594,0.4811154,0.3702034,0.639758,1.093393,2.587653,0.8497087,6.391664,2.236457,1.315964,0.2647146,0.9406453,0.2156443,1.458343,0.4450835,1.397213,0.3291864,0.2535688,0.6115751,0.2929558,1.160782,6.223784,1.928347,0.6613644,1.268933,1.093456,0.1348165,0.2703442,0.1335737,1.13889,1.188879,0.9266865,0.1813546,0.8065192,1.110263,1.605421,1.080023,0.5264965,1.757219,0.2156093,1.446521,2.543297,0.2034137,0.6161135,0.5235126,0.4291389,0.1422057,0.4506026,0.8496664,0.1836413,1.708416,0.2205531,0.4650887,0.4994925,0.4304865,0.1413144,0.4853634,0.1795703,0.4395339,3.429519,0.7252272,0.7091354,0.5004741,1.18505,1.842156,0.723296,1.164288,0.2860781,0.3331696,0.8624842,1.080637,0.1001282,2.10654,0.7392592,0.8810113,0.2994558,0.5281522,0.5827809,0.2182685,0.3293306,0.2490938,0.210628,0.5618646,2.462513,0.9441013,0.9176042,1.088158,0.4200917,0.4838466,0.2142692,0.6631948,0.5750667,2.570944,1.13129,1.539906,2.323215,1.129678,0.3294595,1.47927,1.114367,0.9834801,0.2967733,0.286143,0.6069667,0.4532396,0.5346246,0.3250516,2.078791,0.576871,0.3478008,0.1985575,1.616199
"ENSG00000232072.1","num","Doberstein","LncRNA Expression",0.03008876,0.2256912,0,0.00704079,0.04650013,0.02128146,0,0,0.02374727,0,0.08893262,0.02174087,0,0.04786335,0,0.01338467,0.02546457,0.2295575,0.008338769,0.3958388,0,0,0.07041865,0,0.14765,0.495304,0.2041513,0,0,0,0,0,0.0211092,0,0.01074774,0.1101044,0.1082723,0,0.03014642,0.02206203,0.02365688,0.01125414,0.1486458,0.06180979,0,0.1035647,0,0,0,0.399975,0,0,0,0,0.01827767,0,0.02557415,0,0.006138011,0,0.0133329,0.2873533,0.01656267,0.02040212,0.03294336,0.01828743,0,0.05088492,0.4958562,0.1979286,0,0.01824964,0.007778068,0,0,0.1435546,0,0,0.01541864,0.006344109,0.1526796,0,0,0.0254704,0,0,0,0,0.1527091,0,0,0.08042699,0,0.05307338,0,0.04150376,0,0,0.02220289,0.05299098,0.2310511,0.02674757,0.00447224,0,0.1424224,0.10597,0,0.002695793,0,0.03663775,0,0,0.1846286,0,0.03029938,0.8165562,0.009766987,0.0225392,0,0.4622768,0.0298326,0,0.1592811,0,0.006152492,0,0,0,0,0,0,0.1691132,0,0,0.03059963,0.02851964,0,0,0.02152925,0,0,0,0.002517216,0,0.5566455,0,0.008319131,0,0.04009617,0.008255291,0.0397712,0,0.009656168,0.00011348,0,0,0.0235082,0.02425567,0,0,0,0,0.0173388,0,0,0.3254499,0.008572492,0,0.02310523
"ENSG00000232077.1","num","Doberstein","LncRNA Expression",0.008510343,0,0,0.006315665,0.01520155,0.01516858,0.0136476,0.006141217,0.005507701,0.007281679,0.01365493,0.3279991,0,0,0.008139866,0,0.02814634,0.006223459,0.01415129,0.006033747,0.01792449,0.01254886,0.008232861,0.01512091,0.01270634,0,0,0.009213177,0.01705856,0,0,0,0,0,0.04036992,0.016902,0.01097527,0,0.0170533,0.02364652,0,0,0.0124353,0.0290332,0,0.001569234,0.01788189,0,0.01849316,0.009837342,0,0.01085304,0.004478117,0,0,0.06614493,0.03486511,0.008563788,0,0,0.01427814,0,0.07026908,0.007847962,0.006828963,0.01992088,0.02560993,0.007228303,0,0.02172781,0,0,0.02560752,0,0.01581143,0,0,0.008356557,0.006541542,0.01858973,0,0.011392,0.008561738,0,0.008465181,0.04687084,0,0.02066015,0.07257549,0,0.02148868,0,0.007058204,0.00837316,0.0186297,0.05112134,0,0,0.007535871,0.01284689,0,0.006061652,0.02839074,8.55e-05,0.0677863,0,0,0.0109207,0,0.0201716,0.008167517,0.00680495,0,0.02092903,0.006730877,0,0,0.01593754,0,0,0.0379705,0.004543238,0,0.04326544,0.009327357,0,0.008923814,0.013142,0.01680172,0,0,0.04120868,0,0,0.003376551,0.01435242,0.01600298,0.009408976,0.03065534,0.01407052,0.007592203,0.005270567,0,0.04506817,0.02732075,0.00753301,0.009411973,0,0.02101393,0.01400962,0.03674652,0.001959877,0,0.1308585,0.05215497,0.000246517,0.02925599,0,0.0271431,0,0.007365488,0.01597566,0.02461872,0,0.01664051,0.005903487,0.007273963,0.03531088,0
"ENSG00000232079.2","num","Doberstein","LncRNA Expression",0.4067548,4.724319,0.1639328,0.02944402,1.957267,0.2600536,0.06332482,0.294743,0.02031737,1.702406,0.07168457,3.177298,0.1526795,0.01628458,0.02819082,0.0745014,0.7473005,0.04793414,1.179691,0.7492398,1.763987,1.835479,0.03197654,2.358731,0.01371529,0.4243445,0.1880252,0.1561606,0.2552388,0.01318087,1.485884,1.129002,0.2585519,0.07351884,16.66807,0.1530083,0.3365815,0,0.3445948,0.01777779,2.619295,3.826153,0.1555905,2.377911,5.968965,0.01179773,0.2817442,0.2482318,0.01644689,0.01633005,0.8578675,0.0106542,2.301789,0.002627201,0.01679028,0.572811,0.1179522,3.15907,0.08171254,0.7102779,1.036764,0.05169414,0.2471792,0.4198729,0.3973009,0.154321,0.05046066,0.3980895,0.05188684,0.2746461,0.1420211,0.001539853,0.0587275,0.001513657,0.08484076,1.591946,0.1311006,0.4194552,1.325008,0.3880221,0.07921917,0.4880996,0.2708484,0.0447849,0.1807378,0.521808,0.4538307,11.26539,0,0.1814613,0.03501651,0.1702388,0.05793805,0.18598,0.5613636,1.830745,0.04170652,0.06278516,0.07180627,0.007005614,0,1.771888,0.0456816,0.03252089,0.09023342,0.009520434,0.6419801,0.1867342,0.08196929,0.4851469,0.2050356,0.006727969,0.06717156,0.7708095,0.03350131,0.06117622,0.44821,0.1082182,0.0742672,0.324209,0.9326192,0.1069973,0.02729408,5.373984,2.424086,0.03632754,2.489954,1.198667,0.283365,0.02117514,0.02780968,0.0338706,1.411054,1.097783,0.03571463,0.7186549,0.806679,0.06739543,0.2585493,0.08227961,1.167157,0.04155329,0.5580951,0.8663402,0.486046,1.862315,0.1901138,0.4978555,0.14637,0.05947709,1.108978,0.6950033,0.01224769,0.4257138,0.2374993,0.1207098,0.002623412,3.720369,1.32379,0.4585021,0.412969,0.05451829,0.116332,0,0.7699575,0.07194034,0.01990304,0.422966,0.004779553
"ENSG00000232081.1","num","Doberstein","LncRNA Expression",0,0.01626882,0.02057267,0,0.01414816,0,0.01193977,0.003772336,0.003938303,0,0,0.02764259,0,0.02822318,0,0,0.09380261,0.00752122,0.006980456,0.02527037,0.08470833,0.03503787,0.01777352,0,0.008278096,0,0,0,0,0,0,0,0,0.01757049,0.01273164,0.0322553,0.01928175,0,0,0,0,0,0,0,0.02071562,0,0.02553151,0.01134752,0.04539476,0.02032557,0,0,0,0.0609812,0.0216515,0,0,0,0.004750396,0.0286451,0,0.02887215,0,0.03625215,0,0.01932112,0.08062286,0.00484374,0,0,0,0,0,0,0,0,0.02225625,0,0,0.01503031,0,0,0.02749116,0,0,0,0.08228344,0.07556803,0,0.009705626,0.02519952,0,0.01379512,0,0.04788997,0,0,0,0.007855313,0,0,0.02952005,0,0.02566325,0,0,0,0,0,0.01656513,0,0,0,0,0.04605919,0,0.1063209,0,0,0,0,0,0.01290698,0,0,0.02481315,0.01156117,0.01369908,0.1214508,0,0.0157101,0.003940389,0.02518822,0,0,0.07206058,0.212687,0.03555334,0.01484781,0,0,0.02299379,0.0524311,0.01216193,0,0.02804404,0,0.02677635,0.02324073,0,0.0186356,0.02140596,0,0.02016401,0.0162385,0,0.02042152,0.02873297,0.03866666,0.02335796,0,0.01818175,0,0.03287357,0,0,0,0.0197184,0
"ENSG00000232082.1","num","Doberstein","LncRNA Expression",0.02686936,0.03010322,0.1415613,0.01722414,0.05408554,0.0191124,0.03733565,0.005067688,0.2188717,0,0.06710488,0.2174222,0.03306328,0.1202122,0.06763493,0.02363347,0.1897262,0.03074334,0.05127964,0.07403564,0.03935149,0,0.1027733,0.008367301,0.01812113,0.1194723,0.0750413,0,0.03932268,0.0026093,0.002721664,0.05901316,0.01510189,0.04894113,0.06462131,0.01429095,0.1003782,0.0489784,0.07606789,0.3101921,0.04771748,0.1906641,0.04025441,0.1365593,0.03289353,0.006597761,0.01443522,0.01747883,0.5281637,0.03044139,0.05784418,0.04598768,0.02435623,0.00626874,0.01098954,0.07508221,0,0,0.07801459,0.2168004,0.009972478,0.01740845,0.01638722,0.4458,0.02584847,0.01199038,0.001033686,0.07922736,0.01198563,0.02326716,0.06078419,0.03111243,0,0.01225526,0.1423496,0.06591603,0.02339894,0.03567812,0.001056137,0.02317627,0.03113071,0.02901925,0.03463428,0.07463252,0.06636137,0.01684162,0.1776646,0,0.05834034,0.3852439,0.02235813,0.07906493,0.0104459,0.06678074,0.04410446,0.06839773,0.02356164,0.3320144,0.01203154,0.02028048,0.01950265,0.05689874,0.3000966,0.002875868,0.04899795,0.01153578,0,0.0915332,0.02844361,0.1733725,0.03794788,0.05643824,0.04683919,0.09104549,0.05403835,0.02853519,0.09624402,0,0.0675235,0.1701463,0.02293211,0,0.02403438,0.2527677,0.08007165,0,0.2328263,0.07662003,0.02632276,0.06441596,0.01359538,0.02977219,0.005270155,0.0325532,0.1248511,0.01238269,0.2384175,0,0.04848322,0.02274749,0.1474863,0,0.1012984,0.04516426,0.01974337,0.05824296,0.000633154,0.03526709,0.07429215,0.1305598,0.02290366,0.02326644,0.001469828,0.09068583,0.2125308,0.000221113,0.1835686,0.1076251,0.0245944,0.1112032,0.04835933,0.002686753,0.03589381,0.01520701,0,0.0460014,0.006524372,0.03699295,0.0539859
"ENSG00000232084.1","num","Doberstein","LncRNA Expression",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005250605,0,0,0,0,0,0.005801522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02733032,0,0,0,0,0,0.004095937,0,0,0.003038977,0,0.002755512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02287925,0,0,0,0,0,0,0.004257577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001249704,0,0,0.003731104,0,0,0,0.006171661,0.002819259,0,0,0,0,0,0,0,0,0,0,0.001626259,0,0,0,0,0,0,0,0.003400874,0,0,0,0,0,0
"ENSG00000232085.1","num","Doberstein","LncRNA Expression",0,0,0,0,0,0,0,0,0,0.00238004,0,0,0,0.01524115,0,0,0.00542071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02804599,0.02601044,0,0,0.009623142,0,0,0,0,0,0,0,0,0,0,0.007943102,0,0,0,0,0,0,0,0.007230149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02182754,0,0,0,0,0.02398579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006822257,0,0,0,0,0,0,0,0,0,0,0,0.02752963,0,0.01858024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02752971,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232086.1","num","Doberstein","LncRNA Expression",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01409838,0,0,0,0,0,0,0.01854705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006251569,0,0,0,0,0,0,0,0,0,0.01789764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02483633,0,0,0,0,0,0,0,0.008709857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03035263,0,0,0.02210447,0,0.01570533,0,0,0,0,0,0,0,0.03037868,0,0,0,0,0.02057877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01631735,0.02216796,0,0.03238426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03318021,0,0
"ENSG00000232093.1","num","Doberstein","LncRNA Expression",2.016399,0.2135088,2.603647,0.6004724,0.140826,0.3816279,0.4751827,0.6653836,0.2826871,0.7190208,0.3750924,0.2930498,0.4690802,0.7660485,0.8505685,1.323043,0.2318302,0.2274462,0.293526,1.253978,1.065624,1.01599,1.025769,0.4918742,0.8905926,0.4671538,2.774854,0.5398134,0.4283892,1.080678,1.254788,0.8220681,0.9882978,1.282754,0.7925048,1.507843,0.650572,0.6184487,1.834001,0.6510662,1.462669,0.8222154,0.3450615,0.3601114,2.04785,1.676851,0.7653569,0.4705001,0.6472288,0.7614744,1.162043,0.2422863,0.3342807,0.3590937,0.1885424,0.9151699,0.4436479,0.531817,0.6501352,0.3650034,2.115645,0.9732317,2.289541,0.8213523,4.436291,0.711428,2.03353,1.071928,2.797433,0.5286922,0.7732361,0.2433223,0.2089607,0.2250847,0.4952242,1.148697,0.7123082,0.8091868,0.8902512,0.6347742,1.176588,2.082555,0.910807,1.532248,0.7870814,0.3456896,1.303933,0.3846763,1.111067,0.9523424,0.8638316,0.9525904,1.463405,1.6864,0.8643076,0.3836415,1.047053,0.1194387,2.339913,0.19784,0.4931749,0.9071711,0.9505392,0.6876499,0.4194596,0.77055,0.1092821,0.6177285,0.6139497,1.394169,0.4602493,1.159137,0.3921408,0.7508397,0.4336725,0.3282866,0.5194713,0.6642489,1.3099,0.5231494,0.6749589,1.057672,1.255215,0.4414857,0.2702202,0.8435105,1.800677,1.508311,0.5911888,3.215002,0.9771744,0.4636251,0.585626,0.248006,0.4842867,0.4086574,0.3449705,0.5557076,0.3028526,0.8175502,1.877228,0.258933,1.265059,0.6937168,0.2695631,0.7831367,1.043279,0.434339,0.7450996,0.9501161,3.682013,2.654023,1.156015,0.8839429,0.9329788,0.6907134,1.671,0.6493808,0.4115603,0.7184612,1.331358,0.9902619,1.156697,0.1245031,0.1660614,0.6946008,0.5162166,0.4164384,0.3138975
