"Feature","Data_Type","Category","Sub_Category","TCGA-23-1021","TCGA-23-1022","TCGA-23-1023","TCGA-23-1024","TCGA-23-1026","TCGA-23-1027","TCGA-23-1028","TCGA-23-1029","TCGA-23-1030","TCGA-23-1031","TCGA-23-1032","TCGA-23-1107","TCGA-23-1109","TCGA-23-1110","TCGA-23-1111","TCGA-23-1113","TCGA-23-1114","TCGA-23-1116","TCGA-23-1117","TCGA-23-1118","TCGA-23-1119","TCGA-23-1120","TCGA-23-1121","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2072","TCGA-23-2077","TCGA-23-2078","TCGA-23-2079","TCGA-23-2081","TCGA-23-2084","TCGA-23-2641","TCGA-23-2643","TCGA-23-2645","TCGA-23-2647","TCGA-23-2649","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1324","TCGA-25-1325","TCGA-25-1326","TCGA-25-1328","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-1877","TCGA-25-1878","TCGA-25-2042","TCGA-25-2390","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2408","TCGA-25-2409","TCGA-42-2582","TCGA-42-2587","TCGA-42-2588","TCGA-42-2589","TCGA-42-2590","TCGA-42-2591","TCGA-42-2593","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1586","TCGA-57-1992","TCGA-57-1993","TCGA-57-1994"
"C20orf196","num","Molecular","Microarray Gene Expression"," 0.5245"," 0.8215","-0.6975"," 1.9270"," 1.2120","-0.6815","-0.6385"," 0.6150"," 0.4125","-0.7320","-0.3315","-0.3520"," 0.2230"," 0.5105"," 0.3955"," 0.1570"," 0.7075","-0.2370","-1.5205","-0.0855","-1.0325","-0.4565","-0.2685"," 0.2910"," 1.8570","-0.0030"," 0.5540"," 0.0250","-0.3710","-0.4195","-0.5575"," 1.6580"," 0.7850"," 0.2995","-0.1990"," 0.0960"," 0.1420"," 0.8875"," 0.0075"," 0.0990"," 1.3025"," 0.0425","-0.1335","-0.0955"," 1.1115"," 0.6720","-0.1970"," 0.3405"," 0.7020"," 0.9430"," 0.1175"," 1.0410"," 0.4990"," 0.3180","-0.2525","-0.5225","-0.1890","-0.1575","-0.2215"," 0.5765"," 0.5945"," 0.7200"," 0.1875"," 0.8410"," 1.0965"," 1.4250"," 1.6470"," 0.2475"," 2.0015"," 0.8345","-0.5115"," 1.8500"," 0.7860"," 0.2095"," 0.6235"," 0.5120"," 0.1410"," 0.7355"," 0.6610"," 0.6065"," 0.7585","-0.4200"," 0.0795"," 0.1200"," 0.9365"," 0.9575"," 0.1835","-0.6145"," 0.8315"," 0.6565"," 0.4515","-0.3020"," 0.6840"," 0.3000"
"RRBP1","num","Molecular","Microarray Gene Expression"," 0.476500000","-0.078666667"," 0.591166667"," 0.532666667","-0.089666667","-0.170666667"," 0.439000000"," 0.534500000","-0.254500000"," 0.200000000"," 0.868500000"," 0.779666667","-0.345666667","-0.588333333"," 0.632000000"," 0.506833333"," 0.359833333"," 0.323166667"," 0.999333333"," 0.508833333"," 0.050833333"," 0.123666667","-0.651666667"," 0.393833333","-0.514166667"," 0.058166667"," 0.838166667"," 0.241833333"," 1.080666667","-0.297500000"," 0.293333333"," 0.001333333","-0.535333333"," 0.527000000","-0.250000000","-0.203833333"," 0.250833333"," 0.797833333"," 1.016333333","-0.009666667","-0.097500000","-0.195833333"," 0.211333333"," 0.406333333"," 0.039166667"," 0.608166667"," 0.603666667"," 0.306833333"," 0.886833333","-0.288666667","-0.243000000","-0.061666667","-0.276666667","-0.455166667","-0.032333333"," 0.765666667"," 0.749666667","-0.343000000","-0.448666667"," 0.420333333"," 0.090666667"," 0.390833333","-0.296166667"," 0.475333333","-0.629666667","-0.721500000","-0.383500000"," 0.447666667"," 1.186500000"," 0.327833333","-0.469500000","-0.729333333"," 0.066000000"," 0.193166667","-0.256833333"," 0.701666667"," 0.066666667"," 1.124500000"," 0.307500000"," 0.530000000","-0.660000000","-0.349333333"," 0.109500000"," 0.026333333","-0.466166667","-0.822000000","-0.375833333","-0.439833333"," 0.061500000"," 0.674500000"," 0.728000000"," 0.538000000"," 0.351000000"," 0.198333333"
"NAT13","num","Molecular","Microarray Gene Expression","-0.34075","-0.49000","-0.17850","-1.07250","-0.41150","-0.36175","-0.16975"," 0.74400","-0.49100","-0.90325","-0.79625","-0.02450","-0.11675"," 0.08375","-0.27725","-0.27375","-0.16600","-0.00100","-0.66775","-0.43275","-0.52375"," 0.04675","-0.54725","-0.42275","-0.29425"," 1.05850","-0.31950","-0.44125"," 0.57225"," 0.10875","-0.00950"," 0.28800"," 0.33200"," 0.43350"," 0.40375"," 0.47850"," 0.75550"," 0.42375","-0.17150","-0.09725","-0.16000","-0.07375","-0.08875"," 0.41775"," 0.00800"," 0.42750"," 0.42800","-0.06325"," 0.98675","-0.45250"," 0.39575"," 0.65550","-0.54625","-0.07450"," 0.33250"," 0.60900"," 0.36550"," 0.85950"," 1.00775"," 0.12825","-0.23150"," 0.36275"," 0.51025","-0.07500"," 0.23125"," 0.33200"," 0.03675","-0.14325","-0.03175"," 1.17950","-0.25525","-0.18075"," 0.07250","-0.26975"," 0.10225"," 0.42000"," 0.39625"," 0.12575","-0.45150","-0.57325","-0.12725"," 0.65325","-0.72200","-0.84725","-0.28325"," 0.94625"," 0.05050"," 0.95125"," 0.60125","-0.19400"," 0.16100"," 1.02150"," 0.37000"," 0.40125"
"MAT2B","num","Molecular","Microarray Gene Expression"," 0.162250","-0.405375"," 0.365875"," 0.441875"," 0.480500"," 0.870750","-0.038000"," 1.069000","-0.132000","-0.684625","-0.235625"," 0.329375"," 1.170250"," 0.676750"," 0.915750","-0.349250"," 0.000500"," 0.183125"," 0.556125"," 0.129750"," 0.159000"," 0.676250","-0.503000"," 0.776250"," 0.185125"," 0.487875"," 0.127125"," 1.255125"," 0.750000"," 0.317750"," 1.044625"," 0.573250"," 1.531500"," 0.525500"," 0.220500"," 0.620750"," 1.290375"," 0.423500"," 1.057250"," 1.670750","-0.144250"," 0.877750"," 0.417625"," 1.099750"," 0.866500"," 0.870625"," 0.843125"," 0.202125"," 0.950375"," 0.341875"," 0.953000"," 0.627875"," 0.959250"," 1.053500"," 0.686125"," 1.622000"," 1.044000"," 2.290500"," 1.650125"," 1.135875"," 0.982500"," 1.143375"," 1.602750"," 0.587125"," 0.998000"," 0.801375"," 0.929375"," 0.679875"," 0.186875"," 0.091500"," 1.104500"," 0.581500"," 1.581500"," 1.631375"," 0.956000"," 0.076750"," 1.433375"," 0.358250"," 0.881000"," 0.801625"," 1.244375"," 1.325750"," 2.080250"," 1.319250"," 1.960250"," 0.758500"," 2.148500"," 0.952375"," 0.751375"," 0.663375"," 0.731375"," 0.726125"," 1.194500"," 1.172500"
"CSNK1D","num","Molecular","Microarray Gene Expression","-1.309166667","-0.741833333","-0.128333333","-1.155833333","-0.395000000","-0.379833333","-0.519500000","-0.037833333","-0.404333333","-0.494166667","-0.240000000"," 0.058833333","-0.343666667","-1.021500000","-0.724500000","-0.946333333","-0.247333333","-0.367333333","-0.242166667","-0.437000000","-0.413166667","-0.877333333"," 0.218666667","-0.297333333","-0.180166667","-0.314666667","-0.750833333","-0.000666667"," 0.070500000","-0.568833333"," 0.192833333","-0.580000000","-0.065166667","-0.354500000","-1.071166667","-0.163833333","-1.879333333","-1.292833333","-0.070333333","-0.617000000","-0.345500000","-1.407500000","-1.287166667","-0.456166667","-0.795500000","-0.053333333","-0.563000000","-0.541333333","-1.128666667","-0.795666667","-0.304333333","-0.355166667","-1.112833333","-0.391833333","-0.159833333","-0.656833333","-0.585500000","-0.519333333","-0.406666667","-0.604000000","-0.241833333","-1.050000000","-1.013333333","-0.422333333","-1.141500000","-1.205000000","-0.508833333"," 0.413500000","-0.616000000"," 0.046166667","-0.035666667","-0.951666667","-0.587666667","-0.192833333"," 0.130166667"," 0.004000000","-0.761333333","-0.340166667","-0.964166667","-0.189500000","-0.336333333","-0.934833333","-0.890500000","-0.776000000","-0.754166667","-0.405666667"," 0.270666667","-0.496000000","-0.971333333","-0.474000000","-0.428500000","-1.115666667","-0.277666667","-0.723500000"
"KIR3DL1","num","Molecular","Microarray Gene Expression"," 0.53325"," 0.36900"," 0.31000"," 0.49100"," 0.65025"," 0.09775"," 0.63100"," 0.11875"," 0.42100"," 0.43250"," 0.13350"," 0.59100"," 0.01925"," 0.15300"," 0.40175"," 0.37425","-0.31250"," 0.30750"," 0.63800"," 0.14675"," 0.47900"," 0.35675"," 0.41725"," 0.29725"," 0.41100","-0.03750"," 0.42675","-0.11125","-0.05200"," 0.76600"," 0.18250"," 0.33450"," 0.26625"," 0.53750"," 0.34575"," 0.24025"," 0.74425"," 0.35200","-0.15125"," 0.17050"," 0.44950"," 0.21475","-0.03750","-0.04075"," 0.08325"," 0.08250"," 0.39725"," 0.23875","-0.01575","-0.00100"," 0.48600"," 0.12900","-0.10625"," 0.13825"," 0.92175"," 0.76450"," 0.19125"," 0.22675"," 0.46975"," 0.45675"," 0.55550"," 0.67775"," 0.02775"," 0.43350","-0.19850"," 0.28150"," 0.64525"," 0.23100"," 0.33425"," 0.20825"," 0.39925"," 0.82275"," 0.44200"," 0.33275"," 0.56625"," 0.54900"," 0.29000"," 0.53150"," 0.52825"," 0.82300"," 0.58150"," 0.10075"," 0.13575","-0.04450"," 0.47925"," 0.28275"," 0.69375"," 0.40350"," 0.57150"," 0.54050"," 0.05600"," 0.03975"," 0.52425"," 0.04550"
"PRKAG3","num","Molecular","Microarray Gene Expression"," 0.5245"," 0.1750"," 0.4640"," 0.3215"," 0.6420"," 0.5715"," 0.6905"," 0.2790"," 0.5160"," 0.7850"," 0.8695","-1.2245","-0.1240"," 1.1225"," 0.2895"," 0.4195"," 1.0840","-0.3300","-0.0520"," 0.3195"," 0.6710","-0.2705"," 0.0945"," 0.5220"," 0.2875"," 0.1310"," 0.7500"," 1.2295","-0.3395"," 0.1440"," 0.0445","-0.2695"," 0.3390"," 0.6320"," 0.1260","-1.1410","-0.6425","-0.2300"," 0.7910"," 0.8720","-0.0350","-0.1540","-0.5675"," 0.1200"," 0.8505"," 0.2210"," 0.0995"," 0.2205"," 0.1280"," 0.2655"," 0.3365","-0.4400"," 0.2430"," 0.0095"," 0.0065"," 0.2365","-0.1880","-0.1935"," 0.3460"," 0.2600"," 0.7295"," 1.3315"," 0.4290"," 2.4950"," 4.2520"," 3.0035"," 0.7780","-0.0685"," 1.1665"," 0.4485"," 0.6900"," 1.9685"," 0.3795"," 0.7810"," 0.6240"," 0.2030","-0.0495"," 0.1525"," 0.8800"," 0.5150","-0.4375"," 1.1240"," 0.1125","-0.2970"," 0.4790","-0.0955"," 0.3065","-0.1540"," 0.2495"," 0.2050"," 1.4105"," 1.4205"," 0.0170"," 0.9140"
"ZNF599","num","Molecular","Microarray Gene Expression"," 0.9380"," 0.8590"," 1.0340"," 0.9745"," 0.6095"," 0.7670","-0.4710"," 0.3495"," 0.2075","-0.1375"," 0.9070"," 0.5710"," 0.8955"," 2.7995"," 0.1785"," 0.2265"," 0.7515"," 0.9365","-0.6890","-0.0625"," 0.7810"," 1.0775"," 0.0170"," 0.6025"," 0.7385"," 0.6510","-0.1480"," 0.3065"," 0.4475"," 0.5440"," 0.4175"," 0.0965"," 0.7735"," 0.0945"," 0.9765"," 0.5470"," 1.5315","-0.2365"," 0.4720"," 1.0095"," 0.4075"," 0.9095"," 1.1655"," 1.0230"," 1.9520"," 1.6035"," 1.2625"," 0.5920"," 1.6410"," 0.0160"," 0.1135"," 0.7690"," 0.6715"," 1.9445"," 0.7360"," 0.4495"," 0.4405"," 0.5665"," 0.1780"," 1.9155"," 1.7080"," 1.8235"," 0.9130"," 2.1465"," 2.6250"," 4.1190","-0.0220"," 1.2240"," 0.7885"," 0.4730"," 1.0530"," 2.5550"," 1.4435"," 0.7755"," 0.5650","-0.2965"," 0.4655","-0.2100"," 0.5425"," 0.8235","-0.3340"," 0.1415"," 0.2545"," 0.4805"," 1.4420"," 0.7015"," 0.3095"," 0.5105"," 1.3680"," 0.5035"," 0.3130"," 1.0035"," 1.4245"," 3.0240"
"PRM3","num","Molecular","Microarray Gene Expression"," 0.8745"," 1.1035"," 1.4155"," 0.7250"," 1.1940"," 1.6980"," 0.6870"," 0.0240"," 0.5120"," 0.3690"," 0.4280"," 0.7120"," 0.2165"," 1.1335"," 0.8415"," 0.9610"," 0.1150"," 1.3155"," 0.5610"," 0.3500"," 1.0330"," 0.4370"," 1.3010"," 0.6385"," 0.8640"," 0.5150"," 0.8975"," 0.8890"," 0.2375"," 1.0280"," 0.7675","-1.1815"," 1.0570"," 0.6025"," 0.2210"," 0.1910"," 0.5610"," 1.4465"," 1.0830"," 1.0140"," 0.2365"," 0.3610","-0.6375"," 0.7525"," 1.1095"," 0.7705"," 1.1575"," 1.4410"," 0.1450"," 0.2220"," 0.6810"," 0.5905"," 0.9375"," 1.6380"," 0.6475"," 1.0970"," 0.5005"," 0.8070"," 0.5500"," 0.9295"," 0.9465"," 1.0050"," 0.6400"," 1.0140"," 1.2570"," 0.6200"," 1.2330"," 0.4125","-0.0465","-0.2460"," 0.7160"," 1.4100"," 0.5615","-0.0420"," 0.1730"," 0.3925"," 0.0700"," 0.6890"," 0.8360"," 0.1855"," 0.7120"," 0.0295"," 0.9380"," 0.5980"," 0.4905","-0.0255"," 0.6165"," 0.8845"," 1.0285"," 0.7100"," 0.8830"," 0.1080","-0.1920"," 0.3150"
"PER2","num","Molecular","Microarray Gene Expression"," 0.642666667"," 0.232333333"," 1.137333333"," 0.019000000","-0.199000000"," 0.064500000"," 0.094833333"," 0.366500000"," 1.452166667","-0.890666667","-1.280500000"," 0.243166667"," 0.154000000"," 0.096500000"," 0.585833333"," 0.874000000"," 0.265166667"," 0.071833333","-0.232333333","-0.091000000","-0.028333333"," 0.749833333","-0.342833333"," 0.099833333","-0.436833333","-0.053500000"," 1.716333333","-0.418166667"," 0.630333333"," 0.976500000"," 0.697333333","-0.699666667","-0.634666667","-0.188166667","-0.528500000","-0.094166667","-0.190833333"," 0.753333333"," 1.786833333","-0.140666667","-0.023666667"," 0.961833333"," 0.744500000"," 0.077166667","-1.093833333"," 0.678666667"," 0.716833333"," 0.428666667"," 0.631833333"," 0.143166667","-0.590000000","-0.439166667"," 1.110166667"," 0.912000000"," 0.521833333"," 0.739000000"," 0.539000000"," 0.122333333"," 0.666333333"," 0.669166667"," 1.796666667"," 0.779166667"," 0.538333333"," 0.893833333"," 0.726000000","-0.296333333"," 0.116166667"," 1.872666667"," 1.029833333"," 1.255666667","-0.105166667"," 0.130833333","-0.885666667","-0.183500000","-0.761833333","-0.021500000","-0.007833333"," 0.136333333"," 0.759833333"," 0.733333333","-0.894833333"," 0.335666667","-0.738500000","-0.596500000","-0.650166667","-0.335166667"," 0.979166667","-0.080333333"," 0.183333333"," 0.217666667"," 0.298833333"," 1.114833333"," 0.571500000"," 0.713833333"
"ASPHD1","num","Molecular","Microarray Gene Expression"," 2.9455","-2.6735"," 0.1380","-1.6545"," 1.1045"," 1.0980"," 1.6780","-1.0310","-0.6905","-0.6935","-2.0900"," 0.3645","-1.4140","-3.2490","-0.6355"," 2.1790","-1.5465","-1.5390","-1.2095","-0.2855","-1.0735","-0.5395","-3.5995","-0.6225","-3.0600"," 1.1780"," 1.4170","-0.5065","-1.9060"," 0.3450","-0.6810"," 0.7005","-0.1160","-1.0810","-2.0910"," 0.8035"," 0.8250","-0.9595","-2.5635","-2.6995","-2.3080","-3.6770","-1.1250","-2.0305","-3.9760"," 0.8830","-0.6505","-1.1720","-2.1995","-0.5490","-0.4835","-1.6215"," 1.5485"," 1.1265","-0.9170","-2.5360"," 0.1440","-1.6950"," 1.8890"," 0.3265","-0.6000","-1.7555"," 0.0230","-0.6595","-1.2545","-1.5620","-1.1935"," 0.0685","-2.1085"," 1.3175","-1.0980","-1.7195"," 1.0495"," 1.2145"," 1.7025","-0.0120","-0.7090","-0.8760"," 0.8545","-1.0165","-0.2825"," 0.1530","-0.1410","-0.7930","-0.0905"," 0.6495","-0.0810","-1.5475","-2.1945","-0.9140","-1.2880","-1.9575","-0.9860","-0.6775"
"PRMT6","num","Molecular","Microarray Gene Expression","-0.32025"," 0.40150"," 0.05700","-0.38175","-0.37475"," 0.52350","-1.36275"," 0.20725"," 0.68425"," 0.51300"," 0.80225"," 0.51525"," 0.30425"," 0.56725"," 0.37275"," 0.07800"," 0.60550","-0.86525","-0.85450"," 0.24475","-0.30900"," 0.20775"," 0.73075"," 0.09850"," 0.10100","-0.82950","-0.87500","-0.80025","-0.00025"," 0.00275","-0.55475","-0.46725","-0.16925","-1.47900","-0.39775"," 0.66650","-1.06925","-0.05400","-0.04275"," 0.55325","-0.61575"," 0.86000"," 0.85250","-1.10900"," 0.15625"," 0.42050"," 0.39425","-0.03575"," 0.43975","-0.68675"," 0.40000","-0.54450"," 0.20950"," 0.42100","-0.47700","-1.17525"," 0.23950"," 1.21350"," 0.61400","-0.22175"," 0.58100"," 1.05475"," 1.08750"," 0.39200","-0.17000"," 0.40425","-0.09050"," 0.38300"," 0.84625"," 0.37800"," 0.37175"," 0.64050","-0.00700","-0.70500"," 0.15025","-0.03625","-0.68750","-0.71450","-0.45675","-0.31200"," 0.81300","-0.23450","-0.63125"," 0.56925","-0.10050"," 1.65925"," 0.24075"," 0.85050","-1.13350"," 0.16250","-0.67400"," 0.96025","-0.21100"," 0.31825"
"KCNE1L","num","Molecular","Microarray Gene Expression","-0.45050000","-0.41728571"," 0.23185714","-0.11114286","-0.63400000","-0.59950000"," 0.40464286"," 0.58178571","-0.39550000","-0.18128571","-0.98214286","-0.25278571","-1.00857143","-0.46957143","-0.21450000","-0.26678571","-0.44107143","-0.28992857"," 0.07607143","-0.66842857"," 0.26285714"," 0.18828571"," 1.52828571","-0.13335714","-0.26228571"," 0.09114286","-0.08464286"," 0.79835714","-0.79914286"," 1.33628571","-0.22850000"," 0.01342857"," 0.01435714"," 0.33328571"," 0.25521429","-0.01507143","-0.54621429","-0.04807143"," 0.38642857","-0.64235714"," 0.33921429"," 2.92471429","-0.67271429","-0.47821429","-0.11157143","-0.12542857","-0.09864286","-0.08521429","-0.09778571"," 0.12000000","-0.25721429","-0.17785714","-0.19421429"," 0.21050000"," 0.82735714","-0.17100000"," 0.64621429","-0.87514286"," 0.09150000","-0.31807143","-0.64428571"," 0.45392857"," 0.97664286","-0.32728571"," 0.32542857"," 2.61442857"," 0.16707143","-0.50842857","-0.65928571","-0.74100000"," 1.98142857"," 0.29000000","-0.10857143","-0.33064286","-0.62592857"," 0.04607143","-0.31692857","-0.18150000","-0.29971429","-0.21335714","-0.35978571"," 0.67707143"," 0.08578571"," 0.20578571","-0.25028571"," 1.13314286"," 0.02600000","-0.89585714","-0.84764286"," 0.03314286","-0.54985714"," 0.14850000"," 0.15900000"," 0.14307143"
"FAM118A","num","Molecular","Microarray Gene Expression","-1.59750000","-1.22316667","-1.25366667","-0.79416667","-0.80183333","-1.54316667","-0.78550000","-0.87616667","-1.47283333","-1.15516667","-1.16466667","-1.31916667","-0.69016667","-1.11350000","-1.30200000","-1.11316667","-0.97733333","-0.68016667","-1.28616667"," 2.37566667","-1.08716667"," 1.83400000","-0.62050000","-1.27683333","-1.56216667","-0.55050000"," 0.01666667","-1.19766667","-0.27966667","-1.32783333","-1.21750000","-0.29500000","-1.18833333","-1.78216667","-0.69633333"," 0.67683333","-1.69383333"," 1.09483333"," 0.11433333","-0.72300000","-0.95216667","-1.00033333","-0.87050000","-1.12116667","-1.41500000","-1.65866667","-0.87966667","-0.46833333","-0.38250000","-0.79550000","-0.51383333","-1.49916667","-1.31866667","-1.86916667","-0.89066667","-0.60333333","-0.78733333","-0.10233333","-0.16300000","-1.35016667","-1.66533333","-1.63016667","-0.67850000","-1.33700000","-2.63700000","-0.58383333","-1.26600000","-0.72016667","-0.57400000","-1.43900000","-1.82900000","-1.19400000","-0.69000000","-1.47850000","-0.98000000","-2.24933333","-1.14283333","-0.16933333","-1.49566667","-1.29450000","-0.53583333","-0.90083333","-1.01000000","-1.52250000","-1.09983333","-1.37400000","-1.84666667","-0.01266667","-1.79516667","-0.04166667","-1.31433333","-0.87750000","-1.17433333","-1.28883333"
"TAF4","num","Molecular","Microarray Gene Expression"," 0.06600"," 0.29800"," 0.44475"," 0.99700","-0.44875"," 0.10900","-0.09775"," 0.03400","-0.70700"," 0.01150"," 0.23250"," 0.06300"," 0.27925"," 1.56275"," 0.15600"," 0.19575"," 0.50450"," 0.25400"," 0.86975","-0.95925","-0.66550","-0.46825"," 0.20625","-0.00125"," 1.02825","-0.19150","-0.29225","-0.69850"," 0.03000","-0.31850"," 0.37950"," 0.35075","-0.79000"," 0.48350"," 0.83150"," 0.65625"," 0.15050"," 0.01975"," 0.48925","-0.09575","-0.69100","-0.27325"," 0.49400"," 0.59225","-0.60100","-0.31500"," 0.01825"," 0.36150","-0.04450","-0.23950"," 0.49925"," 0.69375","-0.17975"," 0.96050","-0.42900","-0.49325","-0.30225","-0.06575","-0.80750"," 0.39000","-0.53400","-0.35550","-0.11225"," 0.37300","-0.02550","-0.13000"," 0.15350"," 0.22725"," 1.07750"," 0.12800"," 0.03275"," 0.64475","-0.02600"," 0.08475","-0.59100"," 0.14900"," 0.27050"," 0.73050"," 0.37700"," 0.27075","-1.01200","-1.53575","-0.43425"," 0.04950","-1.00900"," 0.59075"," 0.70925"," 0.21125","-0.10150","-0.75475","-0.38825"," 0.11150"," 0.72125","-0.04025"
"NDUFB6","num","Molecular","Microarray Gene Expression","-0.37975","-0.45225"," 0.67100"," 0.24925"," 0.71325"," 0.02725","-0.02375"," 0.12500","-0.83325","-0.03350"," 1.38250"," 0.77800","-0.14800"," 0.44550"," 0.50750","-0.17600","-0.72250","-0.24925","-0.26125"," 0.14725","-0.20900"," 0.65975"," 0.52075"," 0.46000","-0.40975"," 0.77850","-0.96600","-0.13100"," 0.18400"," 0.03375"," 0.30450"," 0.28725","-0.22600","-0.68550"," 0.42800"," 0.11925"," 1.06425","-0.63225","-0.63875"," 0.14125"," 0.27200","-0.11725","-0.43075","-0.18775"," 0.48750"," 0.03000","-1.01025"," 0.15050","-0.44400"," 0.11900","-0.38375","-0.08875","-0.79100"," 0.08700","-0.11550","-0.37725","-0.12250","-0.45050","-0.13725"," 0.51175"," 0.13700","-0.93025","-0.03300","-0.52775","-0.09475"," 1.36875"," 0.49900","-0.49475"," 0.46225"," 0.25525","-1.07800"," 0.13375"," 0.52525"," 0.45050","-0.73850","-0.39200","-0.38900"," 0.57775"," 0.19925"," 0.32625"," 0.55150"," 0.38950"," 0.24000","-0.50250"," 0.06000"," 0.93725"," 0.13575","-0.41325","-0.79125","-0.12700","-0.70625","-0.21650","-0.10875","-1.39400"
"TRIM9","num","Molecular","Microarray Gene Expression","-1.9005000","-1.5335000","-1.0630000","-1.6988333","-1.6952500","-1.3270000","-1.6430000","-1.7097500","-1.9756667","-0.8640909","-1.8645833","-1.0648333","-1.4338333"," 0.1213333","-1.5355455"," 0.3378333","-1.7970000","-1.2656667","-1.4693333","-1.7977500","-2.0126667","-1.9349167","-1.2403333","-1.0470833","-1.3413333","-0.4332500","-1.6122727","-1.4628333","-0.7687500","-1.2516667","-1.0568333","-1.7722500","-0.6087500","-1.9815833","-1.5954167","-0.8455000","-1.8860909","-1.0916364","-0.9500000","-1.1921667","-1.4529167","-0.2620000","-0.5978333","-1.3565000","-1.0597500","-0.9568333","-1.2819167","-0.8290000","-0.2845833","-0.2857500","-1.6975000","-1.0937500","-1.4114167","-1.1810000","-1.0000833","-1.9415000","-1.0475833","-1.0812500","-1.7133333","-1.4248333","-1.7890000","-1.3806667","-0.9296667","-1.3410833","-0.8595000","-1.5882500","-2.0821000","-0.6967500","-1.2117500","-0.9475833","-1.2511667","-0.6928333","-1.5176667","-1.1774167","-1.1449167","-0.4886667","-1.5624167","-1.1853333","-1.5079167","-1.2694167","-0.8313000","-0.9215833","-1.0015833","-1.1226667","-1.2102500","-0.9796667","-1.4743333","-1.7011667","-1.5877500","-1.3002500","-1.4307500","-1.4442500","-1.5985833","-1.8341667"
"PMFBP1","num","Molecular","Microarray Gene Expression","-1.16750","-0.95050","-0.65200","-0.28300"," 0.46275","-0.35250","-1.36950","-1.38350","-0.75200","-1.12800","-1.58250","-0.26850","-0.70375","-0.94200","-0.33300","-0.49150","-1.42575","-0.19000"," 0.16275","-0.27525","-0.09300"," 0.07400","-0.37400","-0.40750","-0.15300","-0.81175","-0.58100"," 0.04825","-0.26325"," 0.06825","-0.29500","-0.26100","-0.77025","-0.20675","-0.60275","-0.79175","-1.03375","-0.41075"," 0.15900","-0.36600","-1.06025","-0.99100","-0.62675","-0.43025","-0.42025","-0.26850","-0.41750","-0.01250","-0.86450","-0.00750","-0.51325"," 0.28850","-0.50100","-0.08700","-0.05325"," 0.35850","-0.36625","-0.45525","-0.62200","-0.08400","-1.07925","-1.27550","-0.47475"," 0.60100","-1.64150","-0.15825"," 0.15850","-0.45800","-0.42200","-0.69650"," 1.33800","-1.00125","-0.34575"," 0.21875","-0.28550","-0.57800"," 1.05050","-0.60425","-0.11225","-0.22850"," 0.32950","-0.30475"," 0.11775","-0.25300","-0.59025","-0.74425"," 0.14400"," 0.06725","-0.62925","-0.51575","-0.60925","-0.70650","-0.57050"," 0.07750"
"KY","num","Molecular","Microarray Gene Expression"," 1.7660"," 2.3170"," 0.1215"," 0.5770"," 0.4175"," 0.7095"," 0.5175"," 1.8640"," 0.5830"," 0.5200"," 1.7540"," 1.0875"," 0.1255"," 1.2880"," 0.6880"," 0.6770","-1.0140"," 1.0585"," 0.6115"," 2.6585"," 0.1490"," 0.1150"," 0.4405"," 0.4880"," 0.7890"," 1.1065"," 0.7050","-0.3960"," 0.2020","-0.0085"," 0.4355"," 0.4770"," 1.1450"," 0.8480"," 0.3340"," 0.1075"," 1.1150"," 0.3865"," 0.3275"," 1.1990"," 1.2755"," 1.0220"," 0.8240"," 0.2720"," 0.9770"," 0.5405"," 0.8870"," 0.5160"," 0.7755","-0.0300"," 0.1330"," 0.1560"," 0.6200"," 0.3745"," 0.1180"," 1.0005"," 0.6600"," 0.6955"," 1.9110"," 0.4535","-0.0825"," 0.5380"," 0.1725"," 1.2820"," 0.8985"," 0.5795"," 0.7330"," 0.8490"," 1.0010"," 1.3605"," 0.0740"," 0.1365"," 0.7900"," 1.2530"," 0.4295"," 2.6560","-0.0850"," 0.1440"," 0.9015"," 1.1495"," 0.1120"," 0.7765"," 0.3205"," 0.5520"," 0.3070"," 0.9260"," 0.3375"," 0.3585"," 1.2430"," 0.8175"," 0.9500","-0.0275"," 1.1810"," 0.5450"
