Feature,Data_Type,Category,Sub_Category,ACH-000001,ACH-000048,ACH-000091,ACH-000116,ACH-000123,ACH-000132,ACH-000237,ACH-000256,ACH-000278,ACH-000291,ACH-000324,ACH-000409,ACH-000430,ACH-000443,ACH-000460,ACH-000524,ACH-000527,ACH-000542,ACH-000574,ACH-000608,ACH-000617,ACH-000646,ACH-000657,ACH-000663,ACH-000688,ACH-000696,ACH-000701,ACH-000704,ACH-000713,ACH-000719,ACH-000796,ACH-000811,ACH-000885,ACH-000906,ACH-000947,ACH-001042,ACH-001048,ACH-001063
CXCL3_CopyNum,cat,Molecular,Copy Number,4,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,2,3,1,2,2,2,2,2,2,2,1,3
GRP_CopyNum,cat,Molecular,Copy Number,2,1,1,3,2,1,2,3,1,1,3,3,2,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2
PDIA3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,3,2,2,2,3,2,3,2,2,2,2
GRSF1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,3,1,3,2,3,2,2,2,2,2,2,2,2,1,3
GSC2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,1,3,2,2,1,2,2,3,2,2,1,3,4,2,4,2,2,2,4,4,2,2,2,2,3,2,2,1,4
GSK3A_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,2,1,3,3,2,2,2,4,4,4,2,6,3,4,5,2,3,2,2,3,4,2,3,2,2,2,3,2,3,1,3
GSK3B_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,4,2,2,3,2,3,2,3,3,4,2,4,3,4,5,2,3,2,3,2,5,3,2,2,2,2,4,2,2,2,3
GSN_CopyNum,cat,Molecular,Copy Number,4,1,2,6,2,2,2,3,2,2,2,2,2,4,2,3,3,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,4
GSPT1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,4,1,2,1,2,2,3,2,2,2,3
GSR_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,2,1,1,4,2,3,2,2,2,2,2,2,2,2,3,2,4,1,4,1,4,1,2,1,2,2,2,2,3,1,2
GSS_CopyNum,cat,Molecular,Copy Number,4,1,2,4,2,2,3,6,2,2,4,7,3,2,4,4,3,2,7,2,4,4,2,4,2,3,2,3,1,2,2,2,2,4,2,3,2,3
GSTA1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,4,2,2,3,2,2,1,3,1,2,2,3,3,3,3,2,3,2,3,2,4,3,2,2,2,2,4,2,2,1,3
GSTA2_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,4,2,2,3,2,2,1,3,1,2,2,3,3,3,3,2,3,2,3,2,4,3,2,2,2,2,4,2,2,1,3
GSTA3_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,4,2,2,3,2,2,1,3,1,2,2,3,3,3,3,2,3,2,3,2,4,3,2,2,2,2,4,2,2,1,3
GSTA4_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,4,2,2,3,2,2,1,3,1,2,2,3,3,3,3,2,3,2,3,2,4,3,2,2,2,2,4,2,2,1,3
GSTM1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,3,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
GSTM2_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,3,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
GSTM3_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,3,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
GSTM4_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,3,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
GSTM5_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,3,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
GSTP1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,4,3,2,3,3,3,3,3,3,2,2,4,3,3,4,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
GSTT1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,3,2,2,2,2,3,2,2,1,4
GSTZ1_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,2,2,2,2,4,2,3,2,3,2,3,2,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
MSH6_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,2,4,2,2,2,3,3,2,3,3,3,2,3,3,3,6,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
GTF2A1_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,2,2,2,2,4,2,3,2,3,2,4,2,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
GTF2A2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,4,1,2,2,2,2,3,2,2,2,2
GTF2B_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,3,3,5,2,2,4,4,3,2,3,4,3,2,3,3,4,4,2,3,2,4,2,4,2,2,2,1,2,4,2,2,2,4
GTF2E1_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,4,2,2,3,2,3,2,3,3,4,2,4,3,4,5,2,3,2,3,2,5,3,2,2,2,2,4,2,2,2,3
GTF2E2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,1,1,4,2,3,2,2,2,2,2,2,2,2,3,2,4,1,4,1,4,1,2,1,2,2,2,2,3,1,2
GTF2F1_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,3,1,4,1,1,2,2,2,3,2,3,1,3
GTF2F2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,2,2,1,2,2,2,3,2,2,2,2,2,3,2,3,2,3,2,3,1,2,2,2,2,2,2,2,2,3
GTF2H1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,2,1,1,2,3,2,1,3,2,3,2,3,2,2,3,2,4,2,2,2,3,1,3,2,2,2,3,2,2,2,3
GTF2H2_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,1,2,2,1,2,2,2,3,2,4,2,3,2,4,2,2,4,2,3,2,3,2,3,1,2,2,1,2,3,2,2,2,3
GTF2H3_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,1,2,3,1,2,3,2,2,1,3,2,3,2,3,2,2,5,2,4,2,3,2,3,2,3,2,2,2,3,2,2,1,3
GTF2H4_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,3,2,2,3,3,3,3,2,3,2,4,2,5,3,2,2,2,2,4,2,2,1,3
GTF2I_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,2,2,5,2,1,2,4,4,2,4,4,2,1,2,5,2,5,2,3,2,2,1,4,2,1,3,2,2,3,2,3,1,3
GTF3A_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,2,2,3,2,2,2,3,2,2,3,2,2,3,2,3,2,2,2,3,1,2,2,2,2,2,2,2,2,3
BRF1_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,3,4,2,2,4,2,3,2,4,1,3,3,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
GUCY1B2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,2,2,1,2,2,2,3,2,2,2,2,2,3,2,3,2,3,2,3,1,3,2,2,2,2,2,2,2,3
GTF3C1_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,4,4,2,4,2,2,2,4,2,2,1,2,2,3,2,2,2,3
GTF3C2_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,2,3,3,2,3,2,3,2,3,3,3,5,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
BLNK_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,4,2,1,2,2,3,2,3,2,3,4,2,4,1,3,1,4,2,2,3,1,3,4,3,2,1,3
USP25_CopyNum,cat,Molecular,Copy Number,5,2,2,2,2,2,2,4,2,2,2,2,2,2,3,3,4,2,2,3,4,4,2,3,2,5,1,3,1,2,2,2,2,3,2,2,1,4
PACSIN3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,2,2,2,2,4,3,2,3,3,3,2,5,3,2,3,2,4,2,2,2,3,3,2,2,2,2,3,2,2,2,3
TMOD4_CopyNum,cat,Molecular,Copy Number,5,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,4,4,3,3,2,2,2,4,2,2,2,3,2,4,3,4,3,4
TMOD3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2
TMOD2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2
GUCY1A2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,5,5,2,2,3,3,3,3,3,3,2,2,4,3,3,4,2,2,2,4,2,3,1,2,2,2,2,2,2,2,1,3
POM121L9P_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,1,2,3,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,3,2,2,2,2,3,2,2,1,4
CARD10_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,3,1,1,4,2,2,1,2,2,2,2,2,2,3,4,2,4,2,2,2,4,2,2,2,2,2,3,2,2,1,4
ABT1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
GUCA1A_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,4,2,1,3,3,2,2,3,3,3,3,2,3,2,2,2,4,3,2,2,2,2,4,2,2,2,3
PARVB_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,3,1,1,4,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,2,2,2,2,2,3,2,2,1,3
NCAPH2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,1,4,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,2,2,2,2,2,3,2,2,1,3
CYP2S1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,2,1,3,3,2,2,2,4,4,4,2,6,3,4,5,2,3,2,2,3,4,2,3,2,2,2,3,2,3,1,3
OLA1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,3,2,2,2,3,4,3,3,3,2,2,3,3,6,2,4,2,2,2,3,2,2,2,2,2,3,2,2,2,3
GUCA1B_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,4,2,1,3,3,2,2,3,3,3,3,2,3,2,2,2,4,3,2,2,2,2,4,2,2,2,3
UQCR10_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,1,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,2,2,2,2,2,3,2,2,1,4
POM121L8P_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,2,1,7,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,3,2,2,3,2,2,1,4
LINC03124_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,4,3,3,2,3,3,3,2,2,3,2,6,2,4,2,3,2,3,2,2,2,2,2,3,2,2,1,3
YPEL1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,2,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,3,2,2,3,2,2,1,4
GUCA2A_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,4,2,3,4,3,2,2,3,3,4,2,3,2,2,2,3,2,2,2,2,2,4,2,2,1,4
ZDHHC1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,1,2,3,2,3,2,2,2,2,2,3,2,2,4,2,4,1,3,2,2,1,2,2,2,2,3,2,2,1,3
ZDHHC8_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,1,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,2,2,2,3,2,2,1,4
VPREB3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,2,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,2,2,2,3,2,2,1,4
REPIN1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,6,3,3,2,4,4,2,4,4,2,1,3,4,5,3,2,3,2,3,1,4,2,2,2,1,2,4,2,3,2,4
GUCA2B_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,4,2,3,4,3,2,2,3,3,4,2,3,2,2,2,3,2,2,2,2,2,4,2,2,1,4
GUCY1A1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,3,2,3,1,2,1,3,0,3,2,2,2,2,2,2,1,3
GUCY1B1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,3,2,3,1,2,1,3,0,3,2,2,2,2,2,2,1,3
GUCY2C_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,4,3,2,2,4,2,2,1,3,2,3,3,5,3,3,5,2,4,1,2,2,2,2,2,2,1,2,4,2,2,2,3
GRHL1_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,2,4,2,2,2,2,3,2,3,2,3,2,3,3,2,5,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
TFCP2L1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,4,3,3,2,3,3,7,2,3,3,2,6,2,4,2,3,2,3,2,2,2,2,2,3,2,2,2,3
SENP1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,3,2,2,4,3,2,2,3,2,3,2,3,3,3,5,2,4,2,2,2,6,2,2,2,2,2,3,2,2,2,3
TFPT_CopyNum,cat,Molecular,Copy Number,7,1,2,2,2,2,3,3,1,3,3,2,2,2,4,2,4,2,3,3,6,5,2,3,1,2,3,4,2,3,2,2,2,3,2,3,2,3
TRPM5_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,2,1,1,2,3,3,1,3,2,3,2,2,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
ICOS_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,5,2,2,2,2,3,3,3,3,3,2,2,3,3,4,2,2,2,2,1,3,2,2,2,2,2,3,2,2,2,3
UBN1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,4,2,2,1,2,2,3,2,2,2,3
GUK1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,1,2,5,2,2,4,4,3,2,4,4,3,2,3,3,2,4,3,3,2,3,2,5,2,2,2,2,2,3,3,4,2,6
ALG5_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,2,2,1,2,2,2,3,2,2,3,2,2,3,2,3,2,2,2,3,1,2,2,2,2,2,2,2,2,3
NPC1L1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,5,2,1,3,2,4,2,4,2,4,2,2,5,4,5,2,3,2,2,3,4,2,2,2,1,2,4,2,3,2,3
ANAPC2_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,2,2,2,2,4,3,3,2,2,2,2,3,2,2,2,3,2,3,1,2,2,2,2,4,2,2,2,4
CNOT7_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,1,3,3,1,1,4,2,3,2,2,1,2,2,2,2,2,3,2,4,1,2,1,4,2,2,1,2,2,2,2,3,1,2
SNX8_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,1,3,2,4,2,4,2,3,2,2,5,2,5,2,3,2,3,3,4,1,2,2,1,2,4,2,3,2,3
SNX10_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,2,3,2,4,2,4,2,4,2,2,4,4,5,2,3,2,2,3,4,1,2,2,1,2,4,2,3,2,3
STRN4_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,1,3,3,2,2,2,4,4,4,2,4,3,4,5,2,3,2,2,3,4,1,3,2,2,2,3,2,3,1,3
GNL2_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,4,2,3,4,3,2,2,3,3,4,2,3,2,2,2,3,2,2,2,2,2,3,2,2,1,4
RBM15B_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,2,1,2,2,2,1,2,2,2,2,4,3,2,3,2,3,2,3,1,3,1,2,1,2,2,3,2,2,1,3
PSMC3IP_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,3,3,1,2,4,2,2,1,4,2,5,2,5,2,2,5,2,4,2,3,2,5,1,4,2,2,2,3,2,2,1,4
CPSF1_CopyNum,cat,Molecular,Copy Number,4,1,3,3,2,4,3,2,3,2,4,4,3,2,2,6,4,3,4,3,5,3,2,4,2,5,2,6,2,2,2,2,2,4,2,3,2,3
MYL11_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,2,2,4,2,2,3,2,2,2,2,3,3,2,3,3,4,4,2,4,2,2,2,4,2,2,1,2,2,3,2,2,2,5
TRA2A_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,1,3,2,4,2,4,2,4,2,2,5,2,5,2,3,2,3,3,4,1,2,2,1,2,4,2,3,2,3
GPSM2_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,4,3,2,3,3,2,4,2,3,2,4,2,4,3,2,2,2,2,4,2,2,2,4
GUSB_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,5,2,2,3,4,4,2,4,4,2,2,2,5,2,5,2,3,2,2,1,4,2,2,2,1,2,3,2,3,1,3
SAC3D1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,4,3,2,3,3,3,3,3,3,3,2,4,3,3,5,2,4,2,3,2,3,2,2,2,2,2,5,2,2,2,3
FAM216A_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,3,2,2,3,2,2,2,3,2,3,2,3,2,2,5,2,4,2,3,2,3,1,3,2,2,2,3,2,2,1,3
CCDC106_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,3,3,2,3,3,2,2,2,4,3,5,2,3,3,6,5,2,3,1,2,3,4,2,3,2,2,2,3,2,3,2,3
EEF2K_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,4,4,2,4,2,2,2,4,1,2,1,2,2,3,2,2,2,3
ST8SIA5_CopyNum,cat,Molecular,Copy Number,2,1,1,3,2,2,2,3,1,1,3,3,2,3,2,1,2,1,2,1,2,2,2,4,2,1,1,2,1,2,1,2,2,2,2,2,2,2
SNX15_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,4,3,2,3,3,3,3,3,3,3,2,4,3,3,5,2,4,2,3,2,3,2,2,2,2,2,5,2,2,2,3
GPR171_CopyNum,cat,Molecular,Copy Number,7,1,2,5,2,2,3,5,2,2,3,4,3,2,3,3,4,3,4,3,3,5,2,3,2,2,2,5,2,2,2,2,2,4,2,2,3,3
HOOK2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,4,2,1,2,5,2,2,2,2,6,2,2,2,4,3,2,3,2,2,1,4,2,2,2,2,2,3,2,3,1,3
UBIAD1_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,5,2,2,3,3,3,2,3,4,3,2,3,2,3,4,2,3,2,2,1,3,1,3,2,2,2,3,2,2,1,2
HCFC2_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,3,2,2,3,2,2,2,3,2,3,2,3,2,2,5,2,4,2,3,2,3,1,3,2,2,2,3,2,2,1,3
SNX11_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,2,2,4,2,2,4,4,2,4,2,3,2,2,5,2,5,2,3,2,5,2,5,2,2,2,3,2,2,2,4
RMC1_CopyNum,cat,Molecular,Copy Number,4,1,1,3,2,2,2,4,1,5,3,3,2,3,4,1,3,2,4,1,2,3,2,4,2,2,1,2,2,2,2,2,2,3,2,2,2,4
GYG1_CopyNum,cat,Molecular,Copy Number,7,1,2,3,2,2,3,5,2,2,3,4,3,2,3,3,6,3,4,3,3,5,2,3,2,2,2,5,2,2,2,2,2,4,2,2,2,3
PYCR2_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,1,2,5,2,2,4,4,3,2,4,4,3,2,3,3,2,6,3,3,2,3,2,5,2,3,2,2,2,3,3,4,2,6
NME7_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,5,2,2,4,4,3,3,4,4,3,2,3,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
HILPDA_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,6,2,3,2,5,4,2,4,5,2,1,3,2,4,3,2,3,2,1,1,4,2,2,2,1,2,4,2,3,2,3
EPN1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,3,3,2,3,3,2,2,2,4,3,5,2,3,3,6,5,2,3,1,2,3,4,2,3,2,2,2,3,2,3,2,3
GMPPB_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,1,2,2,2,1,2,2,2,2,4,3,2,3,2,3,2,3,1,3,1,2,1,1,2,3,2,2,1,3
GMPPA_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,2,2,3,3,3,3,3,2,2,3,3,4,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3
SEC61A1_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,4,2,2,3,4,3,2,3,3,4,2,4,3,4,5,2,3,2,3,2,5,2,2,2,2,2,4,2,2,2,3
TIMM22_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,3,2,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,4,1,4,1,3,1,1,2,1,2,3,2,2,1,3
ALG6_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,6,2,2,4,4,3,2,3,4,3,2,2,3,4,4,2,3,2,3,2,4,3,3,2,2,2,4,2,2,2,5
GYPA_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,1,3,2,3,1,3,2,2,2,2,2,2,1,3
PCDHB1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,3,4,3,2,4,4,3,2,3,3,4,4,2,3,2,3,2,5,2,2,2,2,2,3,2,2,2,3
LINC00312_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,1,1,7,2,2,1,3,2,3,2,5,2,3,3,2,3,3,3,2,5,2,3,2,2,2,3,2,2,0,3
GPR132_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,3,4,2,2,4,2,3,2,4,1,3,3,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
NENF_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,5,2,2,4,4,3,2,4,4,3,2,3,3,2,4,3,3,2,1,2,5,1,2,2,2,2,3,3,4,2,4
GYPB_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,1,3,2,3,1,3,2,2,2,2,2,2,1,3
DSE_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,1,3,4,1,2,3,2,1,1,3,3,2,2,3,3,2,3,1,3,2,2,1,4,1,2,2,2,2,3,2,2,2,4
PKN3_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,3,1,2,2,2,2,4,2,2,2,4
PURG_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,2,1,1,4,2,3,2,2,2,2,2,2,2,2,3,2,4,1,4,1,4,1,2,1,2,2,2,2,3,1,2
PADI1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,5,2,2,3,3,3,2,3,4,3,2,2,2,3,4,2,3,2,2,1,3,1,3,2,2,2,3,2,2,2,2
ANAPC4_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,1,2,2,3,1,2,2,2,2,2,2,2,1,2
SERTAD3_CopyNum,cat,Molecular,Copy Number,7,1,2,2,2,1,3,2,2,3,3,2,2,2,4,4,4,2,6,3,4,5,2,3,2,2,3,4,2,4,2,2,2,3,2,3,1,3
DNMT3L_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,1,2,4,1,2,2,2,2,2,3,3,3,2,2,3,4,4,2,3,2,2,1,3,1,2,2,2,2,3,2,2,1,5
OSGIN1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,5,2,3,1,1,3,2,3,1,2,2,3,2,3,2,2,2,2,4,1,1,2,2,1,2,2,2,2,4,2,2,2,3
IL19_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,5,2,2,4,4,3,2,4,4,3,2,3,3,2,4,3,3,2,1,2,5,1,2,2,2,2,3,3,4,2,4
GYPC_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,4,3,3,2,3,3,3,2,2,3,2,6,2,4,2,3,2,3,2,2,2,2,2,3,2,2,1,3
SERTAD1_CopyNum,cat,Molecular,Copy Number,7,1,2,2,2,1,3,2,2,3,3,2,2,2,4,4,4,2,6,3,4,5,2,3,2,2,3,4,2,4,2,2,2,3,2,3,1,3
PDZRN4_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,4,4,2,2,4,3,2,2,3,2,3,2,3,3,6,5,2,4,2,2,2,6,2,2,2,2,2,3,2,2,2,3
DPP7_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,2,2,2,2,4,3,3,2,2,2,2,3,2,2,2,3,2,3,1,3,2,2,2,4,2,2,2,4
